r (Angstroms)	rho/rho_ideal_gas
1.082423	0.000000	-1.000000
1.092354	0.000000	-1.000000
1.102284	0.000000	-1.000000
1.112214	0.000000	-1.000000
1.122145	0.000000	-1.000000
1.132075	0.000000	-1.000000
1.142006	0.000000	-1.000000
1.151936	0.000000	-1.000000
1.161867	0.000000	-1.000000
1.171797	0.000000	-1.000000
1.181728	0.000000	-1.000000
1.191658	0.000000	-1.000000
1.201589	0.000000	-1.000000
1.211519	0.000000	-1.000000
1.221450	0.000000	-1.000000
1.231380	0.000000	-1.000000
1.241311	0.000000	-1.000000
1.251241	0.000000	-1.000000
1.261172	0.000000	-1.000000
1.271102	0.000000	-1.000000
1.281033	0.000000	-1.000000
1.290963	0.000000	-1.000000
1.300894	0.000000	-1.000000
1.310824	0.000000	-1.000000
1.320755	0.000000	-1.000000
1.330685	0.000000	-1.000000
1.340616	0.000000	-1.000000
1.350546	0.000000	-1.000000
1.360477	0.000000	-1.000000
1.370407	0.000000	-1.000000
1.380338	0.000000	-1.000000
1.390268	0.000000	-1.000000
1.400199	0.000000	-1.000000
1.410129	0.000000	-1.000000
1.420060	0.000000	-1.000000
1.429990	0.000000	-1.000000
1.439921	0.000000	-1.000000
1.449851	0.000000	-1.000000
1.459782	0.000000	-1.000000
1.469712	0.000000	-1.000000
1.479643	0.000000	-1.000000
1.489573	0.000000	-1.000000
1.499503	0.000000	-1.000000
1.509434	0.000000	-1.000000
1.519364	0.000000	-1.000000
1.529295	0.000000	-1.000000
1.539225	0.000000	-1.000000
1.549156	0.000000	-1.000000
1.559086	0.000000	-1.000000
1.569017	0.000000	-1.000000
1.578947	0.000000	-1.000000
1.588878	0.000000	-1.000000
1.598808	0.000000	-1.000000
1.608739	0.000000	-1.000000
1.618669	0.000000	-1.000000
1.628600	0.000000	-1.000000
1.638530	0.000000	-1.000000
1.648461	0.000000	-1.000000
1.658391	0.000000	-1.000000
1.668322	0.000000	-1.000000
1.678252	0.000000	-1.000000
1.688183	0.000000	-1.000000
1.698113	0.000000	-1.000000
1.708044	0.000000	-1.000000
1.717974	0.000000	-1.000000
1.727905	0.000000	-1.000000
1.737835	0.000000	-1.000000
1.747766	0.000000	-1.000000
1.757696	0.000000	-1.000000
1.767627	0.000000	-1.000000
1.777557	0.000000	-1.000000
1.787488	0.000000	-1.000000
1.797418	0.000000	-1.000000
1.807349	0.000000	-1.000000
1.817279	0.000000	-1.000000
1.827210	0.000000	-1.000000
1.837140	0.000000	-1.000000
1.847071	0.000000	-1.000000
1.857001	0.000000	-1.000000
1.866931	0.000000	-1.000000
1.876862	0.000000	-1.000000
1.886792	0.000000	-1.000000
1.896723	0.000000	-1.000000
1.906653	0.000000	-1.000000
1.916584	0.000000	-1.000000
1.926514	0.000000	-1.000000
1.936445	0.000000	-1.000000
1.946375	0.000000	-1.000000
1.956306	0.000000	-1.000000
1.966236	0.000000	-1.000000
1.976167	0.000000	-1.000000
1.986097	0.000000	-1.000000
1.996028	0.000000	-1.000000
2.005958	0.000000	-1.000000
2.015889	0.000000	-1.000000
2.025819	0.000000	-1.000000
2.035750	0.000000	-1.000000
2.045680	0.000000	-1.000000
2.055611	0.000000	-1.000000
2.065541	0.000000	-1.000000
2.075472	0.000000	-1.000000
2.085402	0.000000	-1.000000
2.095333	0.000000	-1.000000
2.105263	0.000000	-1.000000
2.115194	0.000000	-1.000000
2.125124	0.000000	-1.000000
2.135055	0.000000	-1.000000
2.144985	0.000000	-1.000000
2.154916	0.000000	-1.000000
2.164846	0.000000	-1.000000
2.174777	0.000000	-1.000000
2.184707	0.000000	-1.000000
2.194638	0.000000	-1.000000
2.204568	0.000000	-1.000000
2.214499	0.000000	-1.000000
2.224429	0.000000	-1.000000
2.234359	0.000000	-1.000000
2.244290	0.000000	-1.000000
2.254220	0.000000	-1.000000
2.264151	0.000000	-1.000000
2.274081	0.000000	-1.000000
2.284012	0.000000	-1.000000
2.293942	0.000000	-1.000000
2.303873	0.000000	-1.000000
2.313803	0.000000	-1.000000
2.323734	0.000000	-1.000000
2.333664	0.000000	-1.000000
2.343595	0.000000	-1.000000
2.353525	0.000000	-1.000000
2.363456	0.000000	-1.000000
2.373386	0.000000	-1.000000
2.383317	0.000000	-1.000000
2.393247	0.000000	-1.000000
2.403178	0.000000	-1.000000
2.413108	0.000000	-1.000000
2.423039	0.000000	-1.000000
2.432969	0.000000	-1.000000
2.442900	0.000000	-1.000000
2.452830	0.000000	-1.000000
2.462761	0.000000	-1.000000
2.472691	0.000000	-1.000000
2.482622	0.000000	-1.000000
2.492552	0.000000	-1.000000
2.502483	0.000000	-1.000000
2.512413	0.000000	-1.000000
2.522344	0.000000	-1.000000
2.532274	0.000000	-1.000000
2.542205	0.000000	-1.000000
2.552135	0.000000	-1.000000
2.562066	0.000000	-1.000000
2.571996	0.000000	-1.000000
2.581927	0.000000	-1.000000
2.591857	0.000000	-1.000000
2.601787	0.000000	-1.000000
2.611718	0.000000	-1.000000
2.621648	0.000000	-1.000000
2.631579	0.000000	-1.000000
2.641509	0.000000	-1.000000
2.651440	0.000000	-1.000000
2.661370	0.000000	-1.000000
2.671301	0.000000	-1.000000
2.681231	0.000000	-1.000000
2.691162	0.000000	-1.000000
2.701092	0.000000	-1.000000
2.711023	0.000000	-1.000000
2.720953	0.000000	-1.000000
2.730884	0.000000	-1.000000
2.740814	0.000000	-1.000000
2.750745	0.000000	-1.000000
2.760675	0.000000	-1.000000
2.770606	0.000000	-1.000000
2.780536	0.000000	-1.000000
2.790467	0.000000	-1.000000
2.800397	0.000000	-1.000000
2.810328	0.000000	-1.000000
2.820258	0.000000	-1.000000
2.830189	0.000000	-1.000000
2.840119	0.000000	-1.000000
2.850050	0.000000	-1.000000
2.859980	0.000000	-1.000000
2.869911	0.000000	-1.000000
2.879841	0.000000	-1.000000
2.889772	0.000000	-1.000000
2.899702	0.000000	-1.000000
2.909633	0.000000	-1.000000
2.919563	0.000000	-1.000000
2.929494	0.000000	-1.000000
2.939424	0.000000	-1.000000
2.949355	0.000000	-1.000000
2.959285	0.000000	-1.000000
2.969215	0.000000	-1.000000
2.979146	0.000000	-1.000000
2.989076	0.000000	-1.000000
2.999007	0.000000	-1.000000
3.008937	0.000000	-1.000000
3.018868	0.000000	-1.000000
3.028798	0.000000	-1.000000
3.038729	0.000000	-1.000000
3.048659	0.000000	-1.000000
3.058590	0.000000	-1.000000
3.068520	0.000000	-1.000000
3.078451	0.000000	-1.000000
3.088381	0.000000	-1.000000
3.098312	0.000000	-1.000000
3.108242	0.000000	-1.000000
3.118173	0.000000	-1.000000
3.128103	0.000000	-1.000000
3.138034	0.000000	-1.000000
3.147964	0.000000	-1.000000
3.157895	0.000000	-1.000000
3.167825	0.000000	-1.000000
3.177756	0.000000	-1.000000
3.187686	0.000000	-1.000000
3.197617	0.001764	-0.998236
3.207547	0.001759	-0.998241
3.217478	0.003506	-0.996494
3.227408	0.005243	-0.994757
3.237339	0.012196	-0.987804
3.247269	0.005211	-0.994789
3.257200	0.017317	-0.982683
3.267130	0.015538	-0.984462
3.277061	0.018934	-0.981066
3.286991	0.015445	-0.984555
3.296922	0.022242	-0.977758
3.306852	0.039233	-0.960767
3.316783	0.022109	-0.977891
3.326713	0.038999	-0.961001
3.336643	0.060861	-0.939139
3.346574	0.052253	-0.947747
3.356504	0.067223	-0.932777
3.366435	0.077079	-0.922921
3.376365	0.078524	-0.921476
3.386296	0.091620	-0.908380
3.396226	0.097997	-0.902003
3.406157	0.107648	-0.892352
3.416087	0.107336	-0.892664
3.426018	0.139956	-0.860044
3.435948	0.142835	-0.857165
3.445879	0.160432	-0.839568
3.455809	0.151810	-0.848190
3.465740	0.174163	-0.825837
3.475670	0.196389	-0.803611
3.485601	0.192593	-0.807407
3.495531	0.209799	-0.790201
3.505462	0.188285	-0.811715
3.515392	0.231082	-0.768918
3.525323	0.252835	-0.747165
3.535253	0.266487	-0.733513
3.545184	0.262559	-0.737441
3.555114	0.307845	-0.692155
3.565045	0.311736	-0.688264
3.574975	0.280889	-0.719111
3.584906	0.336764	-0.663236
3.594836	0.313864	-0.686136
3.604767	0.336476	-0.663524
3.614697	0.335553	-0.664447
3.624628	0.331522	-0.668478
3.634558	0.349243	-0.650757
3.644489	0.373061	-0.626939
3.654419	0.393661	-0.606339
3.664350	0.374121	-0.625879
3.674280	0.388465	-0.611535
3.684211	0.359856	-0.640144
3.694141	0.407760	-0.592240
3.704071	0.424946	-0.575054
3.714002	0.417735	-0.582265
3.723932	0.452982	-0.547018
3.733863	0.373209	-0.626791
3.743793	0.424964	-0.575036
3.753724	0.387769	-0.612231
3.763654	0.367260	-0.632740
3.773585	0.388721	-0.611279
3.783515	0.398141	-0.601859
3.793446	0.385202	-0.614798
3.803376	0.397548	-0.602452
3.813307	0.390596	-0.609404
3.823237	0.410242	-0.589758
3.833168	0.375327	-0.624673
3.843098	0.424273	-0.575727
3.853029	0.396824	-0.603176
3.862959	0.389963	-0.610037
3.872890	0.410816	-0.589184
3.882820	0.418485	-0.581515
3.892751	0.430464	-0.569536
3.902681	0.388890	-0.611110
3.912612	0.386463	-0.613537
3.922542	0.384047	-0.615953
3.932473	0.361557	-0.638443
3.942403	0.382115	-0.617885
3.952334	0.356888	-0.643112
3.962264	0.381626	-0.618374
3.972195	0.427547	-0.572453
3.982125	0.425065	-0.574935
3.992056	0.318007	-0.681993
4.001986	0.372203	-0.627797
4.011917	0.362845	-0.637155
4.021847	0.335295	-0.664705
4.031778	0.327473	-0.672527
4.041708	0.378322	-0.621678
4.051639	0.378788	-0.621212
4.061569	0.338966	-0.661034
4.071500	0.306266	-0.693734
4.081430	0.349760	-0.650240
4.091360	0.308918	-0.691082
4.101291	0.310923	-0.689077
4.111221	0.318407	-0.681593
4.121152	0.301211	-0.698789
4.131082	0.289561	-0.710439
4.141013	0.336558	-0.663442
4.150943	0.309927	-0.690073
4.160874	0.282066	-0.717934
4.170804	0.304394	-0.695606
4.180735	0.329315	-0.670685
4.190665	0.309685	-0.690315
4.200596	0.325074	-0.674926
4.210526	0.328328	-0.671672
4.220457	0.300817	-0.699183
4.230387	0.322787	-0.677213
4.240318	0.270134	-0.729866
4.250248	0.282780	-0.717220
4.260179	0.294042	-0.705958
4.270109	0.262966	-0.737034
4.280040	0.250491	-0.749509
4.289970	0.234128	-0.765872
4.299901	0.242774	-0.757226
4.309831	0.265782	-0.734218
4.319762	0.266478	-0.733522
4.329692	0.225466	-0.774534
4.339623	0.244455	-0.755545
4.349553	0.232222	-0.767778
4.359484	0.280880	-0.719120
4.369414	0.259579	-0.740421
4.379345	0.244818	-0.755182
4.389275	0.248121	-0.751879
4.399206	0.220625	-0.779375
4.409136	0.247005	-0.752995
4.419067	0.220911	-0.779089
4.428997	0.244624	-0.755376
4.438928	0.211025	-0.788975
4.448858	0.229581	-0.770419
4.458788	0.249319	-0.750681
4.468719	0.188153	-0.811847
4.478649	0.219236	-0.780764
4.488580	0.238866	-0.761134
4.498510	0.196944	-0.803056
4.508441	0.212782	-0.787218
4.518371	0.226053	-0.773947
4.528302	0.240512	-0.759488
4.538232	0.228795	-0.771205
4.548163	0.219611	-0.780389
4.558093	0.207990	-0.792010
4.568024	0.180361	-0.819639
4.577954	0.209554	-0.790446
4.587885	0.201721	-0.798279
4.597815	0.197604	-0.802396
4.607746	0.198403	-0.801597
4.617676	0.178424	-0.821576
4.627607	0.180480	-0.819520
4.637537	0.208082	-0.791918
4.647468	0.160282	-0.839718
4.657398	0.186597	-0.813403
4.667329	0.184991	-0.815009
4.677259	0.174947	-0.825053
4.687190	0.198656	-0.801344
4.697120	0.192229	-0.807771
4.707051	0.208609	-0.791391
4.716981	0.178261	-0.821739
4.726912	0.155203	-0.844797
4.736842	0.172749	-0.827251
4.746773	0.162876	-0.837124
4.756703	0.200502	-0.799498
4.766634	0.191797	-0.808203
4.776564	0.170132	-0.829868
4.786495	0.175674	-0.824326
4.796425	0.154133	-0.845867
4.806356	0.178472	-0.821528
4.816286	0.185135	-0.814865
4.826216	0.156690	-0.843310
4.836147	0.164537	-0.835463
4.846077	0.160707	-0.839293
4.856008	0.141784	-0.858216
4.865938	0.176289	-0.823711
4.875869	0.163198	-0.836802
4.885799	0.161712	-0.838288
4.895730	0.195966	-0.804034
4.905660	0.161058	-0.838942
4.915591	0.150400	-0.849600
4.925521	0.129473	-0.870527
4.935452	0.146365	-0.853635
4.945382	0.176883	-0.823117
4.955313	0.150334	-0.849666
4.965243	0.161400	-0.838600
4.975174	0.149735	-0.850265
4.985104	0.175475	-0.824525
4.995035	0.124283	-0.875717
5.004965	0.152227	-0.847773
5.014896	0.146299	-0.853701
5.024826	0.130286	-0.869714
5.034757	0.133392	-0.866608
5.044687	0.148792	-0.851208
5.054618	0.145151	-0.854849
5.064548	0.141523	-0.858477
5.074479	0.157929	-0.842071
5.084409	0.124321	-0.875679
5.094340	0.147343	-0.852657
5.104270	0.116098	-0.883902
5.114201	0.144565	-0.855435
5.124131	0.134372	-0.865628
5.134062	0.164892	-0.835108
5.143992	0.144825	-0.855175
5.153923	0.120456	-0.879544
5.163853	0.135525	-0.864475
5.173784	0.138538	-0.861462
5.183714	0.140450	-0.859550
5.193644	0.138009	-0.861991
5.203575	0.143169	-0.856831
5.213505	0.138566	-0.861434
5.223436	0.117774	-0.882226
5.233366	0.150982	-0.849018
5.243297	0.132398	-0.867602
5.253227	0.142891	-0.857109
5.263158	0.142622	-0.857378
5.273088	0.129510	-0.870490
5.283019	0.145291	-0.854709
5.292949	0.109830	-0.890170
5.302880	0.124525	-0.875475
5.312810	0.120044	-0.879956
5.322741	0.137846	-0.862154
5.332671	0.121714	-0.878286
5.342602	0.134165	-0.865835
5.352532	0.119153	-0.880847
5.362463	0.113670	-0.886330
5.372393	0.109258	-0.890742
5.382324	0.138418	-0.861582
5.392254	0.140257	-0.859743
5.402185	0.137910	-0.862090
5.412115	0.143914	-0.856086
5.422046	0.119709	-0.880291
5.431976	0.144428	-0.855572
5.441907	0.100604	-0.899396
5.451837	0.107668	-0.892332
5.461768	0.119873	-0.880127
5.471698	0.128939	-0.871061
5.481629	0.131795	-0.868205
5.491559	0.126417	-0.873583
5.501490	0.124138	-0.875862
5.511420	0.116746	-0.883254
5.521351	0.123692	-0.876308
5.531281	0.111225	-0.888775
5.541212	0.124267	-0.875733
5.551142	0.133196	-0.866804
5.561072	0.111644	-0.888356
5.571003	0.136774	-0.863226
5.580933	0.112259	-0.887741
5.590864	0.114079	-0.885921
5.600794	0.115892	-0.884108
5.610725	0.123735	-0.876265
5.620655	0.106445	-0.893555
5.630586	0.124301	-0.875699
5.640516	0.117078	-0.882922
5.650447	0.118870	-0.881130
5.660377	0.124645	-0.875355
5.670308	0.125422	-0.874578
5.680238	0.112285	-0.887715
5.690169	0.111098	-0.888902
5.700099	0.129718	-0.870282
5.710030	0.118619	-0.881381
5.719960	0.092757	-0.907243
5.729891	0.104418	-0.895582
5.739821	0.107187	-0.892813
5.749752	0.105039	-0.894961
5.759682	0.128377	-0.871623
5.769613	0.096851	-0.903149
5.779543	0.125983	-0.874017
5.789474	0.120893	-0.879107
5.799404	0.110953	-0.889047
5.809335	0.104934	-0.895066
5.819265	0.115425	-0.884575
5.829196	0.118133	-0.881867
5.839126	0.107299	-0.892701
5.849057	0.114837	-0.885163
5.858987	0.119460	-0.880540
5.868918	0.122143	-0.877857
5.878848	0.102734	-0.897266
5.888779	0.124607	-0.875393
5.898709	0.122484	-0.877516
5.908640	0.099351	-0.900649
5.918570	0.111582	-0.888418
5.928500	0.117108	-0.882892
5.938431	0.105506	-0.894494
5.948361	0.103432	-0.896568
5.958292	0.100418	-0.899582
5.968222	0.122950	-0.877050
5.978153	0.121801	-0.878199
5.988083	0.100862	-0.899138
5.998014	0.122340	-0.877660
6.007944	0.127775	-0.872225
6.017875	0.099425	-0.900575
6.027805	0.106753	-0.893247
6.037736	0.100968	-0.899032
6.047666	0.088669	-0.911331
6.057597	0.108092	-0.891908
6.067527	0.117218	-0.882782
6.077458	0.099380	-0.900620
6.087388	0.113127	-0.886873
6.097319	0.124052	-0.875948
6.107249	0.101668	-0.898332
6.117180	0.107040	-0.892960
6.127110	0.096732	-0.903268
6.137041	0.103014	-0.896986
6.146971	0.115704	-0.884296
6.156902	0.115518	-0.884482
6.166832	0.118078	-0.881922
6.176763	0.114233	-0.885767
6.186693	0.107663	-0.892337
6.196624	0.119332	-0.880668
6.206554	0.119142	-0.880858
6.216485	0.123492	-0.876508
6.226415	0.099724	-0.900276
6.236346	0.104091	-0.895909
6.246276	0.112059	-0.887941
6.256207	0.126317	-0.873683
6.266137	0.107200	-0.892800
6.276068	0.125918	-0.874082
6.285998	0.115841	-0.884159
6.295929	0.115659	-0.884341
6.305859	0.116372	-0.883628
6.315789	0.103676	-0.896324
6.325720	0.131177	-0.868823
6.335650	0.127407	-0.872593
6.345581	0.112086	-0.887914
6.355511	0.088818	-0.911182
6.365442	0.119717	-0.880283
6.375372	0.110677	-0.889323
6.385303	0.113157	-0.886843
6.395233	0.097976	-0.902024
6.405164	0.106637	-0.893363
6.415094	0.101193	-0.898807
6.425025	0.121244	-0.878756
6.434955	0.117548	-0.882452
6.444886	0.115615	-0.884385
6.454816	0.109316	-0.890684
6.464747	0.100416	-0.899584
6.474677	0.108981	-0.891019
6.484608	0.125354	-0.874646
6.494538	0.124293	-0.875707
6.504469	0.111953	-0.888047
6.514399	0.103984	-0.896016
6.524330	0.111613	-0.888387
6.534260	0.088118	-0.911882
6.544191	0.104374	-0.895626
6.554121	0.111967	-0.888033
6.564052	0.121258	-0.878742
6.573982	0.134814	-0.865186
6.583913	0.112318	-0.887682
6.593843	0.107869	-0.892131
6.603774	0.112835	-0.887165
6.613704	0.119494	-0.880506
6.623635	0.093748	-0.906252
6.633565	0.118286	-0.881714
6.643496	0.133404	-0.866596
6.653426	0.130660	-0.869340
6.663357	0.116910	-0.883090
6.673287	0.121812	-0.878188
6.683217	0.115718	-0.884282
6.693148	0.116390	-0.883610
6.703078	0.117902	-0.882098
6.713009	0.105114	-0.894886
6.722939	0.110837	-0.889163
6.732870	0.108997	-0.891003
6.742800	0.115534	-0.884466
6.752731	0.103660	-0.896340
6.762661	0.106847	-0.893153
6.772592	0.108358	-0.891642
6.782522	0.110696	-0.889304
6.792453	0.121339	-0.878661
6.802383	0.097925	-0.902075
6.812314	0.107726	-0.892274
6.822244	0.120809	-0.879191
6.832175	0.103282	-0.896718
6.842105	0.129534	-0.870466
6.852036	0.107926	-0.892074
6.861966	0.124224	-0.875776
6.871897	0.126509	-0.873491
6.881827	0.123865	-0.876135
6.891758	0.124506	-0.875494
6.901688	0.116966	-0.883034
6.911619	0.112714	-0.887286
6.921549	0.110921	-0.889079
6.931480	0.122164	-0.877836
6.941410	0.109791	-0.890209
6.951341	0.106386	-0.893614
6.961271	0.128129	-0.871871
6.971202	0.115800	-0.884200
6.981132	0.108358	-0.891642
6.991063	0.108204	-0.891796
7.000993	0.132241	-0.867759
7.010924	0.116755	-0.883245
7.020854	0.132671	-0.867329
7.030785	0.113214	-0.886786
7.040715	0.133901	-0.866099
7.050645	0.104888	-0.895112
7.060576	0.131925	-0.868075
7.070506	0.118167	-0.881833
7.080437	0.123583	-0.876417
7.090367	0.120225	-0.879775
7.100298	0.122442	-0.877558
7.110228	0.124653	-0.875347
7.120159	0.113379	-0.886621
7.130089	0.108471	-0.891529
7.140020	0.132040	-0.867960
7.149950	0.116855	-0.883145
7.159881	0.122212	-0.877788
7.169811	0.117319	-0.882681
7.179742	0.133669	-0.866331
7.189672	0.131914	-0.868086
7.199603	0.124675	-0.875325
7.209533	0.119022	-0.880978
7.219464	0.112603	-0.887397
7.229394	0.119476	-0.880524
7.239325	0.126331	-0.873669
7.249255	0.127715	-0.872285
7.259186	0.122097	-0.877903
7.269116	0.142899	-0.857101
7.279047	0.129520	-0.870480
7.288977	0.138638	-0.861362
7.298908	0.127621	-0.872379
7.308838	0.096551	-0.903449
7.318769	0.130360	-0.869640
7.328699	0.133265	-0.866735
7.338630	0.113083	-0.886917
7.348560	0.132137	-0.867863
7.358491	0.134260	-0.865740
7.368421	0.140975	-0.859025
7.378352	0.121657	-0.878343
7.388282	0.116144	-0.883856
7.398213	0.141170	-0.858830
7.408143	0.131075	-0.868925
7.418073	0.123289	-0.876711
7.428004	0.117044	-0.882956
7.437934	0.128273	-0.871727
7.447865	0.126586	-0.873414
7.457795	0.134744	-0.865256
7.467726	0.124738	-0.875262
7.477656	0.138917	-0.861083
7.487587	0.131193	-0.868807
7.497517	0.120477	-0.879523
7.507448	0.130846	-0.869154
7.517378	0.127669	-0.872331
7.527309	0.132751	-0.867249
7.537239	0.111604	-0.888396
7.547170	0.142874	-0.857126
7.557100	0.122516	-0.877484
7.567031	0.126832	-0.873168
7.576961	0.106548	-0.893452
7.586892	0.134685	-0.865315
7.596822	0.126335	-0.873665
7.606753	0.128397	-0.871603
7.616683	0.134900	-0.865100
7.626614	0.117699	-0.882301
7.636544	0.133071	-0.866929
7.646475	0.133637	-0.866363
7.656405	0.124615	-0.875385
7.666336	0.144337	-0.855663
7.676266	0.126499	-0.873501
7.686197	0.115318	-0.884682
7.696127	0.118104	-0.881896
7.706058	0.120150	-0.879850
7.715988	0.123653	-0.876347
7.725919	0.118379	-0.881621
7.735849	0.119687	-0.880313
7.745780	0.128280	-0.871720
7.755710	0.134667	-0.865333
7.765641	0.115593	-0.884407
7.775571	0.114720	-0.885280
7.785501	0.110223	-0.889777
7.795432	0.131809	-0.868191
7.805362	0.120792	-0.879208
7.815293	0.137253	-0.862747
7.825223	0.111106	-0.888894
7.835154	0.123936	-0.876064
7.845084	0.122340	-0.877660
7.855015	0.125779	-0.874221
7.864945	0.127773	-0.872227
7.874876	0.122594	-0.877406
7.884806	0.114563	-0.885437
7.894737	0.118710	-0.881290
7.904667	0.119275	-0.880725
7.914598	0.130539	-0.869461
7.924528	0.125388	-0.874612
7.934459	0.125943	-0.874057
7.944389	0.117969	-0.882031
7.954320	0.114982	-0.885018
7.964250	0.114839	-0.885161
7.974181	0.142308	-0.857692
7.984111	0.118796	-0.881204
7.994042	0.128536	-0.871464
8.003972	0.116386	-0.883614
8.013903	0.126104	-0.873896
8.023833	0.133688	-0.866312
8.033764	0.122982	-0.877018
8.043694	0.120023	-0.879977
8.053625	0.116370	-0.883630
8.063555	0.127429	-0.872571
8.073486	0.131468	-0.868532
8.083416	0.106163	-0.893837
8.093347	0.128355	-0.871645
8.103277	0.107993	-0.892007
8.113208	0.098119	-0.901881
8.123138	0.127190	-0.872810
8.133069	0.133282	-0.866718
8.142999	0.131733	-0.868267
8.152929	0.125340	-0.874660
8.162860	0.121730	-0.878270
8.172790	0.098094	-0.901906
8.182721	0.135234	-0.864766
8.192651	0.115085	-0.884915
8.202582	0.128712	-0.871288
8.212512	0.111370	-0.888630
8.222443	0.123595	-0.876405
8.232373	0.117273	-0.882727
8.242304	0.119872	-0.880128
8.252234	0.113570	-0.886430
8.262165	0.117534	-0.882466
8.272095	0.137186	-0.862814
8.282026	0.115889	-0.884111
8.291956	0.130730	-0.869270
8.301887	0.119012	-0.880988
8.311817	0.116832	-0.883168
8.321748	0.108552	-0.891448
8.331678	0.113844	-0.886156
8.341609	0.115062	-0.884938
8.351539	0.123037	-0.876963
8.361470	0.118840	-0.881160
8.371400	0.117350	-0.882650
8.381331	0.127989	-0.872011
8.391261	0.130529	-0.869471
8.401192	0.111558	-0.888442
8.411122	0.126865	-0.873135
8.421053	0.117329	-0.882671
8.430983	0.113843	-0.886157
8.440914	0.110364	-0.889636
8.450844	0.118920	-0.881080
8.460775	0.116111	-0.883889
8.470705	0.117975	-0.882025
8.480636	0.104522	-0.895478
8.490566	0.121689	-0.878311
8.500497	0.108263	-0.891737
8.510427	0.119415	-0.880585
8.520357	0.130541	-0.869459
8.530288	0.113842	-0.886158
8.540218	0.118998	-0.881002
8.550149	0.120841	-0.879159
8.560079	0.114765	-0.885235
8.570010	0.114632	-0.885368
8.579940	0.103971	-0.896029
8.589871	0.120940	-0.879060
8.599801	0.105700	-0.894300
8.609732	0.108202	-0.891798
8.619662	0.123142	-0.876858
8.629593	0.119075	-0.880925
8.639523	0.108482	-0.891518
8.649454	0.096608	-0.903392
