r (Angstroms)	rho/rho_ideal_gas
1.082423	0.000000	-1.000000
1.092354	0.000000	-1.000000
1.102284	0.000000	-1.000000
1.112214	0.000000	-1.000000
1.122145	0.000000	-1.000000
1.132075	0.000000	-1.000000
1.142006	0.000000	-1.000000
1.151936	0.000000	-1.000000
1.161867	0.000000	-1.000000
1.171797	0.000000	-1.000000
1.181728	0.000000	-1.000000
1.191658	0.000000	-1.000000
1.201589	0.000000	-1.000000
1.211519	0.000000	-1.000000
1.221450	0.000000	-1.000000
1.231380	0.000000	-1.000000
1.241311	0.000000	-1.000000
1.251241	0.000000	-1.000000
1.261172	0.000000	-1.000000
1.271102	0.000000	-1.000000
1.281033	0.000000	-1.000000
1.290963	0.000000	-1.000000
1.300894	0.000000	-1.000000
1.310824	0.000000	-1.000000
1.320755	0.000000	-1.000000
1.330685	0.000000	-1.000000
1.340616	0.000000	-1.000000
1.350546	0.000000	-1.000000
1.360477	0.000000	-1.000000
1.370407	0.000000	-1.000000
1.380338	0.000000	-1.000000
1.390268	0.000000	-1.000000
1.400199	0.000000	-1.000000
1.410129	0.000000	-1.000000
1.420060	0.000000	-1.000000
1.429990	0.000000	-1.000000
1.439921	0.000000	-1.000000
1.449851	0.000000	-1.000000
1.459782	0.000000	-1.000000
1.469712	0.000000	-1.000000
1.479643	0.000000	-1.000000
1.489573	0.000000	-1.000000
1.499503	0.000000	-1.000000
1.509434	0.000000	-1.000000
1.519364	0.000000	-1.000000
1.529295	0.000000	-1.000000
1.539225	0.000000	-1.000000
1.549156	0.000000	-1.000000
1.559086	0.000000	-1.000000
1.569017	0.000000	-1.000000
1.578947	0.000000	-1.000000
1.588878	0.000000	-1.000000
1.598808	0.000000	-1.000000
1.608739	0.000000	-1.000000
1.618669	0.000000	-1.000000
1.628600	0.000000	-1.000000
1.638530	0.000000	-1.000000
1.648461	0.000000	-1.000000
1.658391	0.000000	-1.000000
1.668322	0.000000	-1.000000
1.678252	0.000000	-1.000000
1.688183	0.000000	-1.000000
1.698113	0.000000	-1.000000
1.708044	0.000000	-1.000000
1.717974	0.000000	-1.000000
1.727905	0.000000	-1.000000
1.737835	0.000000	-1.000000
1.747766	0.000000	-1.000000
1.757696	0.000000	-1.000000
1.767627	0.000000	-1.000000
1.777557	0.000000	-1.000000
1.787488	0.000000	-1.000000
1.797418	0.000000	-1.000000
1.807349	0.000000	-1.000000
1.817279	0.000000	-1.000000
1.827210	0.000000	-1.000000
1.837140	0.000000	-1.000000
1.847071	0.000000	-1.000000
1.857001	0.000000	-1.000000
1.866931	0.000000	-1.000000
1.876862	0.000000	-1.000000
1.886792	0.000000	-1.000000
1.896723	0.000000	-1.000000
1.906653	0.000000	-1.000000
1.916584	0.000000	-1.000000
1.926514	0.000000	-1.000000
1.936445	0.000000	-1.000000
1.946375	0.000000	-1.000000
1.956306	0.000000	-1.000000
1.966236	0.000000	-1.000000
1.976167	0.000000	-1.000000
1.986097	0.000000	-1.000000
1.996028	0.000000	-1.000000
2.005958	0.000000	-1.000000
2.015889	0.000000	-1.000000
2.025819	0.000000	-1.000000
2.035750	0.000000	-1.000000
2.045680	0.000000	-1.000000
2.055611	0.000000	-1.000000
2.065541	0.000000	-1.000000
2.075472	0.000000	-1.000000
2.085402	0.000000	-1.000000
2.095333	0.000000	-1.000000
2.105263	0.000000	-1.000000
2.115194	0.000000	-1.000000
2.125124	0.000000	-1.000000
2.135055	0.000000	-1.000000
2.144985	0.000000	-1.000000
2.154916	0.000000	-1.000000
2.164846	0.000000	-1.000000
2.174777	0.000000	-1.000000
2.184707	0.000000	-1.000000
2.194638	0.000000	-1.000000
2.204568	0.000000	-1.000000
2.214499	0.000000	-1.000000
2.224429	0.000000	-1.000000
2.234359	0.000000	-1.000000
2.244290	0.000000	-1.000000
2.254220	0.000000	-1.000000
2.264151	0.000000	-1.000000
2.274081	0.000000	-1.000000
2.284012	0.000000	-1.000000
2.293942	0.000000	-1.000000
2.303873	0.000000	-1.000000
2.313803	0.000000	-1.000000
2.323734	0.000000	-1.000000
2.333664	0.000000	-1.000000
2.343595	0.000000	-1.000000
2.353525	0.000000	-1.000000
2.363456	0.000000	-1.000000
2.373386	0.000000	-1.000000
2.383317	0.000000	-1.000000
2.393247	0.000000	-1.000000
2.403178	0.000000	-1.000000
2.413108	0.000000	-1.000000
2.423039	0.000000	-1.000000
2.432969	0.000000	-1.000000
2.442900	0.000000	-1.000000
2.452830	0.000000	-1.000000
2.462761	0.000000	-1.000000
2.472691	0.000000	-1.000000
2.482622	0.000000	-1.000000
2.492552	0.000000	-1.000000
2.502483	0.000000	-1.000000
2.512413	0.000000	-1.000000
2.522344	0.000000	-1.000000
2.532274	0.000000	-1.000000
2.542205	0.000000	-1.000000
2.552135	0.000000	-1.000000
2.562066	0.000000	-1.000000
2.571996	0.000000	-1.000000
2.581927	0.000000	-1.000000
2.591857	0.000000	-1.000000
2.601787	0.000000	-1.000000
2.611718	0.000000	-1.000000
2.621648	0.000000	-1.000000
2.631579	0.000000	-1.000000
2.641509	0.000000	-1.000000
2.651440	0.000000	-1.000000
2.661370	0.000000	-1.000000
2.671301	0.000000	-1.000000
2.681231	0.000000	-1.000000
2.691162	0.000000	-1.000000
2.701092	0.000000	-1.000000
2.711023	0.000000	-1.000000
2.720953	0.000000	-1.000000
2.730884	0.000000	-1.000000
2.740814	0.000000	-1.000000
2.750745	0.000000	-1.000000
2.760675	0.000000	-1.000000
2.770606	0.000000	-1.000000
2.780536	0.000000	-1.000000
2.790467	0.000000	-1.000000
2.800397	0.000000	-1.000000
2.810328	0.000000	-1.000000
2.820258	0.000000	-1.000000
2.830189	0.000000	-1.000000
2.840119	0.000000	-1.000000
2.850050	0.000000	-1.000000
2.859980	0.000000	-1.000000
2.869911	0.000000	-1.000000
2.879841	0.000000	-1.000000
2.889772	0.000000	-1.000000
2.899702	0.000000	-1.000000
2.909633	0.000000	-1.000000
2.919563	0.000000	-1.000000
2.929494	0.000000	-1.000000
2.939424	0.000000	-1.000000
2.949355	0.000000	-1.000000
2.959285	0.000000	-1.000000
2.969215	0.000000	-1.000000
2.979146	0.000000	-1.000000
2.989076	0.000000	-1.000000
2.999007	0.000000	-1.000000
3.008937	0.000000	-1.000000
3.018868	0.000000	-1.000000
3.028798	0.000000	-1.000000
3.038729	0.000000	-1.000000
3.048659	0.000000	-1.000000
3.058590	0.000000	-1.000000
3.068520	0.000000	-1.000000
3.078451	0.000000	-1.000000
3.088381	0.000000	-1.000000
3.098312	0.000000	-1.000000
3.108242	0.000000	-1.000000
3.118173	0.000000	-1.000000
3.128103	0.001629	-0.998371
3.138034	0.003248	-0.996752
3.147964	0.000000	-1.000000
3.157895	0.000000	-1.000000
3.167825	0.001609	-0.998391
3.177756	0.003207	-0.996793
3.187686	0.004796	-0.995204
3.197617	0.009562	-0.990438
3.207547	0.003178	-0.996822
3.217478	0.004752	-0.995248
3.227408	0.004737	-0.995263
3.237339	0.014168	-0.985832
3.247269	0.009416	-0.990584
3.257200	0.012517	-0.987483
3.267130	0.017159	-0.982841
3.277061	0.021772	-0.978228
3.286991	0.018606	-0.981394
3.296922	0.030916	-0.969084
3.306852	0.027741	-0.972259
3.316783	0.043024	-0.956976
3.326713	0.047492	-0.952508
3.336643	0.062625	-0.937375
3.346574	0.063962	-0.936038
3.356504	0.045552	-0.954448
3.366435	0.065100	-0.934900
3.376365	0.066418	-0.933582
3.386296	0.099335	-0.900665
3.396226	0.103547	-0.896453
3.406157	0.116712	-0.883288
3.416087	0.123834	-0.876166
3.426018	0.099673	-0.900327
3.435948	0.126085	-0.873915
3.445879	0.109453	-0.890547
3.455809	0.159283	-0.840717
3.465740	0.164710	-0.835290
3.475670	0.151042	-0.848958
3.485601	0.147688	-0.852312
3.495531	0.164766	-0.835234
3.505462	0.180294	-0.819706
3.515392	0.184135	-0.815865
3.525323	0.193738	-0.806262
3.535253	0.220588	-0.779412
3.545184	0.211344	-0.788656
3.555114	0.235128	-0.764872
3.565045	0.258779	-0.741221
3.574975	0.259487	-0.740513
3.584906	0.240286	-0.759714
3.594836	0.228280	-0.771720
3.604767	0.311077	-0.688923
3.614697	0.256639	-0.743361
3.624628	0.292500	-0.707500
3.634558	0.232800	-0.767200
3.644489	0.255943	-0.744057
3.654419	0.265012	-0.734988
3.664350	0.275423	-0.724577
3.674280	0.242772	-0.757228
3.684211	0.301611	-0.698389
3.694141	0.322878	-0.677122
3.704071	0.287611	-0.712389
3.714002	0.300567	-0.699433
3.723932	0.301136	-0.698864
3.733863	0.334465	-0.665535
3.743793	0.261417	-0.738583
3.753724	0.289243	-0.710757
3.763654	0.287127	-0.712873
3.773585	0.302582	-0.697418
3.783515	0.281580	-0.718420
3.793446	0.284875	-0.715125
3.803376	0.339082	-0.660918
3.813307	0.283393	-0.716607
3.823237	0.286658	-0.713342
3.833168	0.348418	-0.651582
3.843098	0.331602	-0.668398
3.853029	0.329426	-0.670574
3.862959	0.295590	-0.704410
3.872890	0.271141	-0.728859
3.882820	0.328214	-0.671786
3.892751	0.310355	-0.689645
3.902681	0.314791	-0.685209
3.912612	0.323113	-0.676887
3.922542	0.297604	-0.702396
3.932473	0.287779	-0.712221
3.942403	0.319381	-0.680619
3.952334	0.296653	-0.703347
3.962264	0.254740	-0.745260
3.972195	0.282338	-0.717662
3.982125	0.266273	-0.733727
3.992056	0.302644	-0.697356
4.001986	0.284060	-0.715940
4.011917	0.264298	-0.735702
4.021847	0.283927	-0.716073
4.031778	0.245296	-0.754704
4.041708	0.283795	-0.716205
4.051639	0.273034	-0.726966
4.061569	0.279898	-0.720102
4.071500	0.262939	-0.737061
4.081430	0.253557	-0.746443
4.091360	0.267895	-0.732105
4.101291	0.289621	-0.710379
4.111221	0.260402	-0.739598
4.121152	0.246168	-0.753832
4.131082	0.270258	-0.729742
4.141013	0.240064	-0.759936
4.150943	0.276335	-0.723665
4.160874	0.269550	-0.730450
4.170804	0.221239	-0.778761
4.180735	0.251200	-0.748800
4.190665	0.237223	-0.762777
4.200596	0.223313	-0.776687
4.210526	0.221576	-0.778424
4.220457	0.245214	-0.754786
4.230387	0.251870	-0.748130
4.240318	0.226033	-0.773967
4.250248	0.239899	-0.760101
4.260179	0.232160	-0.767840
4.270109	0.222070	-0.777930
4.280040	0.217982	-0.782018
4.289970	0.210347	-0.789653
4.299901	0.194448	-0.805552
4.309831	0.229489	-0.770511
4.319762	0.224241	-0.775759
4.329692	0.214307	-0.785693
4.339623	0.229090	-0.770910
4.349553	0.201608	-0.798392
4.359484	0.214014	-0.785986
4.369414	0.208861	-0.791139
4.379345	0.185104	-0.814896
4.389275	0.206755	-0.793245
4.399206	0.197017	-0.802983
4.409136	0.189636	-0.810364
4.419067	0.167290	-0.832710
4.428997	0.187636	-0.812364
4.438928	0.165394	-0.834606
4.448858	0.199405	-0.800595
4.458788	0.204679	-0.795321
4.468719	0.165433	-0.834567
4.478649	0.178727	-0.821273
4.488580	0.172653	-0.827347
4.498510	0.182473	-0.817527
4.508441	0.199034	-0.800966
4.518371	0.185057	-0.814943
4.528302	0.189155	-0.810845
4.538232	0.182001	-0.817999
4.548163	0.170394	-0.829606
4.558093	0.167786	-0.832214
4.568024	0.149563	-0.850437
4.577954	0.182651	-0.817349
4.587885	0.164475	-0.835525
4.597815	0.146377	-0.853623
4.607746	0.180365	-0.819635
4.617676	0.157894	-0.842106
4.627607	0.171879	-0.828121
4.637537	0.152821	-0.847179
4.647468	0.170048	-0.829952
4.657398	0.154359	-0.845641
4.667329	0.164955	-0.835045
4.677259	0.159155	-0.840845
4.687190	0.159906	-0.840094
4.697120	0.135687	-0.864313
4.707051	0.132152	-0.867848
4.716981	0.148088	-0.851912
4.726912	0.143462	-0.856538
4.736842	0.138856	-0.861144
4.746773	0.154678	-0.845322
4.756703	0.153284	-0.846716
4.766634	0.139059	-0.860941
4.776564	0.154782	-0.845218
4.786495	0.125700	-0.874300
4.796425	0.155205	-0.844795
4.806356	0.134728	-0.865272
4.816286	0.139744	-0.860256
4.826216	0.133118	-0.866882
4.836147	0.160257	-0.839743
4.846077	0.129417	-0.870583
4.856008	0.156453	-0.843547
4.865938	0.142511	-0.857489
4.875869	0.164182	-0.835818
4.885799	0.132540	-0.867460
4.895730	0.127064	-0.872936
4.905660	0.151753	-0.848247
4.915591	0.149372	-0.850628
4.925521	0.113874	-0.886126
4.935452	0.129142	-0.870858
4.945382	0.122696	-0.877304
4.955313	0.158465	-0.841535
4.965243	0.129395	-0.870605
4.975174	0.119912	-0.880088
4.985104	0.142177	-0.857823
4.995035	0.119436	-0.880564
5.004965	0.135500	-0.864500
5.014896	0.127098	-0.872902
5.024826	0.117714	-0.882286
5.034757	0.135712	-0.864288
5.044687	0.125337	-0.874663
5.054618	0.119038	-0.880962
5.064548	0.131894	-0.868106
5.074479	0.098476	-0.901524
5.084409	0.116336	-0.883664
5.094340	0.116109	-0.883891
5.104270	0.120879	-0.879121
5.114201	0.121641	-0.878359
5.124131	0.114440	-0.885560
5.134062	0.129117	-0.870883
5.143992	0.113998	-0.886002
5.153923	0.127630	-0.872370
5.163853	0.125410	-0.874590
5.173784	0.113343	-0.886657
5.183714	0.103289	-0.896711
5.193644	0.113891	-0.886109
5.203575	0.121514	-0.878486
5.213505	0.099765	-0.900235
5.223436	0.132767	-0.867233
5.233366	0.128618	-0.871382
5.243297	0.118649	-0.881351
5.253227	0.110659	-0.889341
5.263158	0.113357	-0.886643
5.273088	0.093803	-0.906197
5.283019	0.135132	-0.864868
5.292949	0.120427	-0.879573
5.302880	0.120202	-0.879798
5.312810	0.128616	-0.871384
5.322741	0.119754	-0.880246
5.332671	0.127181	-0.872819
5.342602	0.121218	-0.878782
5.352532	0.091460	-0.908540
5.362463	0.104604	-0.895396
5.372393	0.107258	-0.892742
5.382324	0.113692	-0.886308
5.392254	0.116320	-0.883680
5.402185	0.100059	-0.899941
5.412115	0.105529	-0.894471
5.422046	0.124146	-0.875854
5.431976	0.096695	-0.903305
5.441907	0.113386	-0.886614
5.451837	0.098213	-0.901787
5.461768	0.096168	-0.903832
5.471698	0.116497	-0.883503
5.481629	0.087447	-0.912553
5.491559	0.116076	-0.883924
5.501490	0.106597	-0.893403
5.511420	0.104555	-0.895445
5.521351	0.103443	-0.896557
5.531281	0.125384	-0.874616
5.541212	0.107674	-0.892326
5.551142	0.105645	-0.894355
5.561072	0.113709	-0.886291
5.571003	0.105268	-0.894732
5.580933	0.106909	-0.893091
5.590864	0.100334	-0.899666
5.600794	0.103798	-0.896202
5.610725	0.102706	-0.897294
5.620655	0.085286	-0.914714
5.630586	0.098721	-0.901279
5.640516	0.101260	-0.898740
5.650447	0.101984	-0.898016
5.660377	0.101806	-0.898194
5.670308	0.110621	-0.889379
5.680238	0.110428	-0.889572
5.690169	0.126367	-0.873633
5.700099	0.101097	-0.898903
5.710030	0.096456	-0.903544
5.719960	0.115011	-0.884989
5.729891	0.097902	-0.902098
5.739821	0.117279	-0.882721
5.749752	0.098451	-0.901549
5.759682	0.108906	-0.891094
5.769613	0.108719	-0.891281
5.779543	0.097944	-0.902056
5.789474	0.093372	-0.906628
5.799404	0.111678	-0.888322
5.809335	0.091297	-0.908703
5.819265	0.086759	-0.913241
5.829196	0.110233	-0.889767
5.839126	0.090831	-0.909169
5.849057	0.115962	-0.884038
5.858987	0.089653	-0.910347
5.868918	0.089502	-0.910498
5.878848	0.109303	-0.890697
5.888779	0.099592	-0.900408
5.898709	0.095967	-0.904033
5.908640	0.098395	-0.901605
5.918570	0.085305	-0.914695
5.928500	0.090324	-0.909676
5.938431	0.109066	-0.890934
5.948361	0.089165	-0.910835
5.958292	0.095864	-0.904136
5.968222	0.088014	-0.911986
5.978153	0.110048	-0.889952
5.988083	0.108162	-0.891838
5.998014	0.096930	-0.903070
6.007944	0.078095	-0.921905
6.017875	0.089831	-0.910169
6.027805	0.100682	-0.899318
6.037736	0.097137	-0.902863
6.047666	0.096135	-0.903865
6.057597	0.101029	-0.898971
6.067527	0.104226	-0.895774
6.077458	0.111608	-0.888392
6.087388	0.082941	-0.917059
6.097319	0.098698	-0.901302
6.107249	0.088517	-0.911483
6.117180	0.087540	-0.912460
6.127110	0.097386	-0.902614
6.137041	0.120497	-0.879503
6.146971	0.092094	-0.907906
6.156902	0.097744	-0.902256
6.166832	0.086836	-0.913164
6.176763	0.094953	-0.905047
6.186693	0.093152	-0.906848
6.196624	0.087241	-0.912759
6.206554	0.100249	-0.899751
6.216485	0.116498	-0.883502
6.226415	0.110578	-0.889422
6.236346	0.077690	-0.922310
6.246276	0.088181	-0.911819
6.256207	0.089672	-0.910328
6.266137	0.099297	-0.900703
6.276068	0.093452	-0.906548
6.285998	0.100606	-0.899394
6.295929	0.100448	-0.899552
6.305859	0.101907	-0.898093
6.315789	0.103362	-0.896638
6.325720	0.090300	-0.909700
6.335650	0.086134	-0.913866
6.345581	0.085195	-0.914805
6.355511	0.085865	-0.914135
6.365442	0.098550	-0.901450
6.375372	0.109597	-0.890403
6.385303	0.094250	-0.905750
6.395233	0.096497	-0.903503
6.405164	0.100328	-0.899672
6.415094	0.098583	-0.901417
6.425025	0.080174	-0.919826
6.434955	0.107790	-0.892210
6.444886	0.097336	-0.902664
6.454816	0.105878	-0.894122
6.464747	0.100193	-0.899807
6.474677	0.089012	-0.910988
6.484608	0.099887	-0.900113
6.494538	0.095022	-0.904978
6.504469	0.089388	-0.910612
6.514399	0.095516	-0.904484
6.524330	0.099279	-0.900721
6.534260	0.110836	-0.889164
6.544191	0.095081	-0.904919
6.554121	0.079374	-0.920626
6.564052	0.095571	-0.904429
6.573982	0.092323	-0.907677
6.583913	0.086761	-0.913239
6.593843	0.092045	-0.907955
6.603774	0.111215	-0.888785
6.613704	0.100252	-0.899748
6.623635	0.095482	-0.904518
6.633565	0.092263	-0.907737
6.643496	0.105177	-0.894823
6.653426	0.091222	-0.908778
6.663357	0.090320	-0.909680
6.673287	0.088657	-0.911343
6.683217	0.095394	-0.904606
6.693148	0.089157	-0.910843
6.703078	0.093590	-0.906410
6.713009	0.095731	-0.904269
6.722939	0.103176	-0.896824
6.732870	0.096206	-0.903794
6.742800	0.096065	-0.903935
6.752731	0.094413	-0.905587
6.762661	0.112375	-0.887625
6.772592	0.094136	-0.905864
6.782522	0.097758	-0.902242
6.792453	0.077342	-0.922658
6.802383	0.098223	-0.901777
6.812314	0.087598	-0.912402
6.822244	0.105413	-0.894587
6.832175	0.098542	-0.901458
6.842105	0.107344	-0.892656
6.852036	0.103467	-0.896533
6.861966	0.090681	-0.909319
6.871897	0.107621	-0.892379
6.881827	0.109689	-0.890311
6.891758	0.100651	-0.899349
6.901688	0.110852	-0.889148
6.911619	0.111431	-0.888569
6.921549	0.106850	-0.893150
6.931480	0.098602	-0.901398
6.941410	0.092583	-0.907417
6.951341	0.096120	-0.903880
6.961271	0.104775	-0.895225
6.971202	0.105358	-0.894642
6.981132	0.105938	-0.894062
6.991063	0.100681	-0.899319
7.000993	0.100538	-0.899462
7.010924	0.104761	-0.895239
7.020854	0.096622	-0.903378
7.030785	0.095034	-0.904966
7.040715	0.121704	-0.878296
7.050645	0.086809	-0.913191
7.060576	0.111971	-0.888029
7.070506	0.088730	-0.911270
7.080437	0.079241	-0.920759
7.090367	0.101430	-0.898570
7.100298	0.103443	-0.896557
7.110228	0.114777	-0.885223
7.120159	0.100290	-0.899710
7.130089	0.100865	-0.899135
7.140020	0.100011	-0.899989
7.149950	0.101299	-0.898701
7.159881	0.090473	-0.909527
7.169811	0.100307	-0.899693
7.179742	0.103010	-0.896990
7.189672	0.117056	-0.882944
7.199603	0.106268	-0.893732
7.209533	0.104707	-0.895293
7.219464	0.112335	-0.887665
7.229394	0.119236	-0.880764
7.239325	0.111322	-0.888678
7.249255	0.111170	-0.888830
7.259186	0.098370	-0.901630
7.269116	0.104551	-0.895449
7.279047	0.102306	-0.897694
7.288977	0.115463	-0.884537
7.298908	0.118101	-0.881899
7.308838	0.113055	-0.886945
7.318769	0.085722	-0.914278
7.328699	0.113445	-0.886555
7.338630	0.107037	-0.892963
7.348560	0.109668	-0.890332
7.358491	0.095657	-0.904343
7.368421	0.106604	-0.893396
7.378352	0.110608	-0.889392
7.388282	0.122887	-0.877113
7.398213	0.109622	-0.890378
7.408143	0.110852	-0.889148
7.418073	0.097640	-0.902360
7.428004	0.119483	-0.880517
7.437934	0.108351	-0.891649
7.447865	0.119850	-0.880150
7.457795	0.107379	-0.892621
7.467726	0.101772	-0.898228
7.477656	0.094134	-0.905866
7.487587	0.100140	-0.899860
7.497517	0.111573	-0.888427
7.507448	0.099875	-0.900125
7.517378	0.101779	-0.898221
7.527309	0.104355	-0.895645
7.537239	0.108955	-0.891045
7.547170	0.112191	-0.887809
7.557100	0.101919	-0.898081
7.567031	0.104482	-0.895518
7.576961	0.118482	-0.881518
7.586892	0.110932	-0.889068
7.596822	0.112801	-0.887199
7.606753	0.111313	-0.888687
7.616683	0.111168	-0.888832
7.626614	0.098985	-0.901015
7.636544	0.116890	-0.883110
7.646475	0.097393	-0.902607
7.656405	0.093270	-0.906730
7.666336	0.107787	-0.892213
7.676266	0.114957	-0.885043
7.686197	0.116799	-0.883201
7.696127	0.092126	-0.907874
7.706058	0.109879	-0.890121
7.715988	0.118332	-0.881668
7.725919	0.118840	-0.881160
7.735849	0.117369	-0.882631
7.745780	0.104706	-0.895294
7.755710	0.100626	-0.899374
7.765641	0.092616	-0.907384
7.775571	0.120706	-0.879294
7.785501	0.110069	-0.889931
7.795432	0.115818	-0.884182
7.805362	0.111096	-0.888904
7.815293	0.110955	-0.889045
7.825223	0.099081	-0.900919
7.835154	0.105466	-0.894534
7.845084	0.098831	-0.901169
7.855015	0.109096	-0.890904
7.864945	0.117389	-0.882611
7.874876	0.112059	-0.887941
7.884806	0.123563	-0.876437
7.894737	0.108547	-0.891453
7.904667	0.123253	-0.876747
7.914598	0.102475	-0.897525
7.924528	0.100415	-0.899585
7.934459	0.104147	-0.895853
7.944389	0.111722	-0.888278
7.954320	0.115430	-0.884570
7.964250	0.111443	-0.888557
7.974181	0.111944	-0.888056
7.984111	0.117555	-0.882445
7.994042	0.114219	-0.885781
8.003972	0.115352	-0.884648
8.013903	0.103752	-0.896248
8.023833	0.115066	-0.884934
8.033764	0.113654	-0.886346
8.043694	0.107172	-0.892828
8.053625	0.099440	-0.900560
8.063555	0.114500	-0.885500
8.073486	0.113727	-0.886273
8.083416	0.110432	-0.889568
8.093347	0.091389	-0.908611
8.103277	0.115827	-0.884173
8.113208	0.104997	-0.895003
8.123138	0.116172	-0.883828
8.133069	0.101605	-0.898395
8.142999	0.097723	-0.902277
8.152929	0.107614	-0.892386
8.162860	0.102484	-0.897516
8.172790	0.101736	-0.898264
8.182721	0.109093	-0.890907
8.192651	0.110206	-0.889794
8.202582	0.105098	-0.894902
8.212512	0.103107	-0.896893
8.222443	0.111048	-0.888952
8.232373	0.110294	-0.889706
8.242304	0.118207	-0.881793
8.252234	0.110647	-0.889353
8.262165	0.098784	-0.901216
8.272095	0.117165	-0.882835
8.282026	0.104090	-0.895910
8.291956	0.107657	-0.892343
8.301887	0.097697	-0.902303
8.311817	0.101876	-0.898124
8.321748	0.093173	-0.906827
8.331678	0.116327	-0.883673
8.341609	0.119858	-0.880142
8.351539	0.101392	-0.898608
8.361470	0.106152	-0.893848
8.371400	0.105417	-0.894583
8.381331	0.104683	-0.895317
8.391261	0.097873	-0.902127
8.401192	0.099579	-0.900421
8.411122	0.117655	-0.882345
8.421053	0.109036	-0.890964
8.430983	0.102252	-0.897748
8.440914	0.109384	-0.890616
8.450844	0.107445	-0.892555
8.460775	0.101289	-0.898711
8.470705	0.104182	-0.895818
8.480636	0.108270	-0.891730
8.490566	0.118958	-0.881042
8.500497	0.097816	-0.902184
8.510427	0.094705	-0.905295
8.520357	0.110759	-0.889241
8.530288	0.096877	-0.903123
8.540218	0.102737	-0.897263
8.550149	0.105004	-0.894996
8.560079	0.107266	-0.892734
8.570010	0.092856	-0.907144
8.579940	0.107613	-0.892387
8.589871	0.108676	-0.891324
8.599801	0.093128	-0.906872
8.609732	0.107240	-0.892760
8.619662	0.101199	-0.898801
8.629593	0.089851	-0.910149
8.639523	0.091519	-0.908481
8.649454	0.103799	-0.896201
