r (Angstroms)	rho/rho_ideal_gas
1.082423	0.000000	-1.000000
1.092354	0.000000	-1.000000
1.102284	0.000000	-1.000000
1.112214	0.000000	-1.000000
1.122145	0.000000	-1.000000
1.132075	0.000000	-1.000000
1.142006	0.000000	-1.000000
1.151936	0.000000	-1.000000
1.161867	0.000000	-1.000000
1.171797	0.000000	-1.000000
1.181728	0.000000	-1.000000
1.191658	0.000000	-1.000000
1.201589	0.000000	-1.000000
1.211519	0.000000	-1.000000
1.221450	0.000000	-1.000000
1.231380	0.000000	-1.000000
1.241311	0.000000	-1.000000
1.251241	0.000000	-1.000000
1.261172	0.000000	-1.000000
1.271102	0.000000	-1.000000
1.281033	0.000000	-1.000000
1.290963	0.000000	-1.000000
1.300894	0.000000	-1.000000
1.310824	0.000000	-1.000000
1.320755	0.000000	-1.000000
1.330685	0.000000	-1.000000
1.340616	0.000000	-1.000000
1.350546	0.000000	-1.000000
1.360477	0.000000	-1.000000
1.370407	0.000000	-1.000000
1.380338	0.000000	-1.000000
1.390268	0.000000	-1.000000
1.400199	0.000000	-1.000000
1.410129	0.000000	-1.000000
1.420060	0.000000	-1.000000
1.429990	0.000000	-1.000000
1.439921	0.000000	-1.000000
1.449851	0.000000	-1.000000
1.459782	0.000000	-1.000000
1.469712	0.000000	-1.000000
1.479643	0.000000	-1.000000
1.489573	0.000000	-1.000000
1.499503	0.000000	-1.000000
1.509434	0.000000	-1.000000
1.519364	0.000000	-1.000000
1.529295	0.000000	-1.000000
1.539225	0.000000	-1.000000
1.549156	0.000000	-1.000000
1.559086	0.000000	-1.000000
1.569017	0.000000	-1.000000
1.578947	0.000000	-1.000000
1.588878	0.000000	-1.000000
1.598808	0.000000	-1.000000
1.608739	0.000000	-1.000000
1.618669	0.000000	-1.000000
1.628600	0.000000	-1.000000
1.638530	0.000000	-1.000000
1.648461	0.000000	-1.000000
1.658391	0.000000	-1.000000
1.668322	0.000000	-1.000000
1.678252	0.000000	-1.000000
1.688183	0.000000	-1.000000
1.698113	0.000000	-1.000000
1.708044	0.000000	-1.000000
1.717974	0.000000	-1.000000
1.727905	0.000000	-1.000000
1.737835	0.000000	-1.000000
1.747766	0.000000	-1.000000
1.757696	0.000000	-1.000000
1.767627	0.000000	-1.000000
1.777557	0.000000	-1.000000
1.787488	0.000000	-1.000000
1.797418	0.000000	-1.000000
1.807349	0.000000	-1.000000
1.817279	0.000000	-1.000000
1.827210	0.000000	-1.000000
1.837140	0.000000	-1.000000
1.847071	0.000000	-1.000000
1.857001	0.000000	-1.000000
1.866931	0.000000	-1.000000
1.876862	0.000000	-1.000000
1.886792	0.000000	-1.000000
1.896723	0.000000	-1.000000
1.906653	0.000000	-1.000000
1.916584	0.000000	-1.000000
1.926514	0.000000	-1.000000
1.936445	0.000000	-1.000000
1.946375	0.000000	-1.000000
1.956306	0.000000	-1.000000
1.966236	0.000000	-1.000000
1.976167	0.000000	-1.000000
1.986097	0.000000	-1.000000
1.996028	0.000000	-1.000000
2.005958	0.000000	-1.000000
2.015889	0.000000	-1.000000
2.025819	0.000000	-1.000000
2.035750	0.000000	-1.000000
2.045680	0.000000	-1.000000
2.055611	0.000000	-1.000000
2.065541	0.000000	-1.000000
2.075472	0.000000	-1.000000
2.085402	0.000000	-1.000000
2.095333	0.000000	-1.000000
2.105263	0.000000	-1.000000
2.115194	0.000000	-1.000000
2.125124	0.000000	-1.000000
2.135055	0.000000	-1.000000
2.144985	0.000000	-1.000000
2.154916	0.000000	-1.000000
2.164846	0.000000	-1.000000
2.174777	0.000000	-1.000000
2.184707	0.000000	-1.000000
2.194638	0.000000	-1.000000
2.204568	0.000000	-1.000000
2.214499	0.000000	-1.000000
2.224429	0.000000	-1.000000
2.234359	0.000000	-1.000000
2.244290	0.000000	-1.000000
2.254220	0.000000	-1.000000
2.264151	0.000000	-1.000000
2.274081	0.000000	-1.000000
2.284012	0.000000	-1.000000
2.293942	0.000000	-1.000000
2.303873	0.000000	-1.000000
2.313803	0.000000	-1.000000
2.323734	0.000000	-1.000000
2.333664	0.000000	-1.000000
2.343595	0.000000	-1.000000
2.353525	0.000000	-1.000000
2.363456	0.000000	-1.000000
2.373386	0.000000	-1.000000
2.383317	0.000000	-1.000000
2.393247	0.000000	-1.000000
2.403178	0.000000	-1.000000
2.413108	0.000000	-1.000000
2.423039	0.000000	-1.000000
2.432969	0.000000	-1.000000
2.442900	0.000000	-1.000000
2.452830	0.000000	-1.000000
2.462761	0.000000	-1.000000
2.472691	0.000000	-1.000000
2.482622	0.000000	-1.000000
2.492552	0.000000	-1.000000
2.502483	0.000000	-1.000000
2.512413	0.000000	-1.000000
2.522344	0.000000	-1.000000
2.532274	0.000000	-1.000000
2.542205	0.000000	-1.000000
2.552135	0.000000	-1.000000
2.562066	0.000000	-1.000000
2.571996	0.000000	-1.000000
2.581927	0.000000	-1.000000
2.591857	0.000000	-1.000000
2.601787	0.000000	-1.000000
2.611718	0.000000	-1.000000
2.621648	0.000000	-1.000000
2.631579	0.000000	-1.000000
2.641509	0.000000	-1.000000
2.651440	0.000000	-1.000000
2.661370	0.000000	-1.000000
2.671301	0.000000	-1.000000
2.681231	0.000000	-1.000000
2.691162	0.000000	-1.000000
2.701092	0.000000	-1.000000
2.711023	0.000000	-1.000000
2.720953	0.000000	-1.000000
2.730884	0.000000	-1.000000
2.740814	0.000000	-1.000000
2.750745	0.000000	-1.000000
2.760675	0.000000	-1.000000
2.770606	0.000000	-1.000000
2.780536	0.000000	-1.000000
2.790467	0.000000	-1.000000
2.800397	0.000000	-1.000000
2.810328	0.000000	-1.000000
2.820258	0.000000	-1.000000
2.830189	0.000000	-1.000000
2.840119	0.000000	-1.000000
2.850050	0.000000	-1.000000
2.859980	0.000000	-1.000000
2.869911	0.000000	-1.000000
2.879841	0.000000	-1.000000
2.889772	0.000000	-1.000000
2.899702	0.000000	-1.000000
2.909633	0.000000	-1.000000
2.919563	0.000000	-1.000000
2.929494	0.000000	-1.000000
2.939424	0.000000	-1.000000
2.949355	0.000000	-1.000000
2.959285	0.000000	-1.000000
2.969215	0.000000	-1.000000
2.979146	0.000000	-1.000000
2.989076	0.000000	-1.000000
2.999007	0.000000	-1.000000
3.008937	0.000000	-1.000000
3.018868	0.000000	-1.000000
3.028798	0.000000	-1.000000
3.038729	0.000000	-1.000000
3.048659	0.000000	-1.000000
3.058590	0.000000	-1.000000
3.068520	0.000000	-1.000000
3.078451	0.000000	-1.000000
3.088381	0.000000	-1.000000
3.098312	0.000000	-1.000000
3.108242	0.000000	-1.000000
3.118173	0.000000	-1.000000
3.128103	0.000000	-1.000000
3.138034	0.000000	-1.000000
3.147964	0.000000	-1.000000
3.157895	0.001999	-0.998001
3.167825	0.000000	-1.000000
3.177756	0.000000	-1.000000
3.187686	0.001981	-0.998019
3.197617	0.000000	-1.000000
3.207547	0.001968	-0.998032
3.217478	0.005887	-0.994113
3.227408	0.007825	-0.992175
3.237339	0.003901	-0.996099
3.247269	0.001944	-0.998056
3.257200	0.015507	-0.984493
3.267130	0.009663	-0.990337
3.277061	0.025047	-0.974953
3.286991	0.030734	-0.969266
3.296922	0.032557	-0.967443
3.306852	0.045825	-0.954175
3.316783	0.059014	-0.940986
3.326713	0.056940	-0.943060
3.336643	0.056771	-0.943229
3.346574	0.052829	-0.947171
3.356504	0.045148	-0.954852
3.366435	0.078776	-0.921224
3.376365	0.119688	-0.880312
3.386296	0.113743	-0.886257
3.396226	0.143158	-0.856842
3.406157	0.133473	-0.866527
3.416087	0.160811	-0.839189
3.426018	0.187992	-0.812008
3.435948	0.189287	-0.810713
3.445879	0.192407	-0.807593
3.455809	0.250325	-0.749675
3.465740	0.260541	-0.739459
3.475670	0.239813	-0.760187
3.485601	0.289855	-0.710145
3.495531	0.303485	-0.696515
3.505462	0.315236	-0.684764
3.515392	0.355661	-0.644339
3.525323	0.302715	-0.697285
3.535253	0.355451	-0.644549
3.545184	0.358020	-0.641980
3.555114	0.362350	-0.637650
3.565045	0.386140	-0.613860
3.574975	0.367405	-0.632595
3.584906	0.477362	-0.522638
3.594836	0.437399	-0.562601
3.604767	0.504516	-0.495484
3.614697	0.476927	-0.523073
3.624628	0.486075	-0.513925
3.634558	0.550772	-0.449228
3.644489	0.511154	-0.488846
3.654419	0.478662	-0.521338
3.664350	0.470473	-0.529527
3.674280	0.520764	-0.479236
3.684211	0.565642	-0.434358
3.694141	0.572671	-0.427329
3.704071	0.554089	-0.445911
3.714002	0.564512	-0.435488
3.723932	0.573183	-0.426817
3.733863	0.575043	-0.424957
3.743793	0.640993	-0.359007
3.753724	0.553499	-0.446501
3.763654	0.587277	-0.412723
3.773585	0.609163	-0.390837
3.783515	0.595882	-0.404118
3.793446	0.607643	-0.392357
3.803376	0.611039	-0.388961
3.813307	0.609450	-0.390550
3.823237	0.563270	-0.436730
3.833168	0.614534	-0.385466
3.843098	0.583369	-0.416631
3.853029	0.606453	-0.393547
3.862959	0.652307	-0.347693
3.872890	0.549535	-0.450465
3.882820	0.629457	-0.370543
3.892751	0.580805	-0.419195
3.902681	0.580947	-0.419053
3.912612	0.592387	-0.407613
3.922542	0.560299	-0.439701
3.932473	0.513918	-0.486082
3.942403	0.559081	-0.440919
3.952334	0.551287	-0.448713
3.962264	0.503683	-0.496317
3.972195	0.566023	-0.433977
3.982125	0.534480	-0.465520
3.992056	0.583777	-0.416223
4.001986	0.465549	-0.534451
4.011917	0.516347	-0.483653
4.021847	0.489949	-0.510051
4.031778	0.526339	-0.473661
4.041708	0.520359	-0.479641
4.051639	0.500380	-0.499620
4.061569	0.485163	-0.514837
4.071500	0.547581	-0.452419
4.081430	0.506016	-0.493984
4.091360	0.489353	-0.510647
4.101291	0.475850	-0.524150
4.111221	0.448585	-0.551415
4.121152	0.481222	-0.518778
4.131082	0.481595	-0.518405
4.141013	0.469765	-0.530235
4.150943	0.433647	-0.566353
4.160874	0.414398	-0.585602
4.170804	0.478529	-0.521471
4.180735	0.471350	-0.528650
4.190665	0.403919	-0.596081
4.200596	0.466117	-0.533883
4.210526	0.420017	-0.579983
4.220457	0.423520	-0.576480
4.230387	0.386694	-0.613306
4.240318	0.409622	-0.590378
4.250248	0.375973	-0.624027
4.260179	0.378063	-0.621937
4.270109	0.377184	-0.622816
4.280040	0.383689	-0.616311
4.289970	0.353356	-0.646644
4.299901	0.393670	-0.606330
4.309831	0.351729	-0.648271
4.319762	0.347997	-0.652003
4.329692	0.326776	-0.673224
4.339623	0.350773	-0.649227
4.349553	0.323834	-0.676166
4.359484	0.328892	-0.671108
4.369414	0.331037	-0.668963
4.379345	0.346152	-0.653848
4.389275	0.323784	-0.676216
4.399206	0.356078	-0.643922
4.409136	0.328058	-0.671942
4.419067	0.311599	-0.688401
4.428997	0.325162	-0.674838
4.438928	0.315898	-0.684102
4.448858	0.305255	-0.694745
4.458788	0.294659	-0.705341
4.468719	0.303900	-0.696100
4.478649	0.307458	-0.692542
4.488580	0.277226	-0.722774
4.498510	0.287848	-0.712152
4.508441	0.318038	-0.681962
4.518371	0.258625	-0.741375
4.528302	0.276192	-0.723808
4.538232	0.347965	-0.652035
4.548163	0.266654	-0.733346
4.558093	0.248059	-0.751941
4.568024	0.264113	-0.735887
4.577954	0.280099	-0.719901
4.587885	0.257464	-0.742536
4.597815	0.243170	-0.756830
4.607746	0.253614	-0.746386
4.617676	0.251701	-0.748299
4.627607	0.247066	-0.752934
4.637537	0.272418	-0.727582
4.647468	0.266399	-0.733601
4.657398	0.219718	-0.780282
4.667329	0.217898	-0.782102
4.677259	0.248498	-0.751502
4.687190	0.222366	-0.777634
4.697120	0.247448	-0.752552
4.707051	0.264373	-0.735627
4.716981	0.203554	-0.796446
4.726912	0.221836	-0.778164
4.736842	0.226706	-0.773294
4.746773	0.251517	-0.748483
4.756703	0.208496	-0.791504
4.766634	0.223965	-0.776035
4.776564	0.218210	-0.781790
4.786495	0.209839	-0.790161
4.796425	0.237062	-0.762938
4.806356	0.214230	-0.785770
4.816286	0.199361	-0.800639
4.826216	0.212041	-0.787959
4.836147	0.215524	-0.784476
4.846077	0.190316	-0.809684
4.856008	0.231555	-0.768445
4.865938	0.197329	-0.802671
4.875869	0.183972	-0.816028
4.885799	0.192649	-0.807351
4.895730	0.197420	-0.802580
4.905660	0.195733	-0.804267
4.915591	0.217185	-0.782815
4.925521	0.192379	-0.807621
4.935452	0.215032	-0.784968
4.945382	0.205659	-0.794341
4.955313	0.177201	-0.822799
4.965243	0.203565	-0.796435
4.975174	0.185382	-0.814618
4.985104	0.163471	-0.836529
4.995035	0.180852	-0.819148
5.004965	0.199426	-0.800574
5.014896	0.153683	-0.846317
5.024826	0.191096	-0.808904
5.034757	0.171898	-0.828102
5.044687	0.176569	-0.823431
5.054618	0.178722	-0.821278
5.064548	0.188351	-0.811649
5.074479	0.184248	-0.815752
5.084409	0.202526	-0.797474
5.094340	0.169890	-0.830110
5.104270	0.174510	-0.825490
5.114201	0.176642	-0.823358
5.124131	0.163971	-0.836029
5.134062	0.191956	-0.808044
5.143992	0.179304	-0.820696
5.153923	0.175282	-0.824718
5.163853	0.165158	-0.834842
5.173784	0.170947	-0.829053
5.183714	0.174276	-0.825724
5.193644	0.161779	-0.838221
5.203575	0.184538	-0.815462
5.213505	0.157528	-0.842472
5.223436	0.177789	-0.822211
5.233366	0.182281	-0.817719
5.243297	0.186756	-0.813244
5.253227	0.169566	-0.830434
5.263158	0.152442	-0.847558
5.273088	0.158146	-0.841854
5.283019	0.169807	-0.830193
5.292949	0.167101	-0.832899
5.302880	0.177511	-0.822489
5.312810	0.171234	-0.828766
5.322741	0.156672	-0.843328
5.332671	0.126763	-0.873237
5.342602	0.184470	-0.815530
5.352532	0.177046	-0.822954
5.362463	0.146087	-0.853913
5.372393	0.169337	-0.830663
5.382324	0.159634	-0.840366
5.392254	0.139423	-0.860577
5.402185	0.142675	-0.857325
5.412115	0.163426	-0.836574
5.422046	0.156135	-0.843865
5.431976	0.154687	-0.845313
5.441907	0.140474	-0.859526
5.451837	0.157601	-0.842399
5.461768	0.139963	-0.860037
5.471698	0.150101	-0.849899
5.481629	0.147525	-0.852475
5.491559	0.151860	-0.848140
5.501490	0.142399	-0.857601
5.511420	0.121509	-0.878491
5.521351	0.135022	-0.864978
5.531281	0.169045	-0.830955
5.541212	0.150500	-0.849500
5.551142	0.143403	-0.856597
5.561072	0.134058	-0.865942
5.571003	0.149696	-0.850304
5.580933	0.147166	-0.852834
5.590864	0.152555	-0.847445
5.600794	0.147773	-0.852227
5.610725	0.133999	-0.866001
5.620655	0.136010	-0.863990
5.630586	0.142503	-0.857497
5.640516	0.161294	-0.838706
5.650447	0.122994	-0.877006
5.660377	0.140638	-0.859362
5.670308	0.122564	-0.877436
5.680238	0.137922	-0.862078
5.690169	0.135461	-0.864539
5.700099	0.142984	-0.857016
5.710030	0.115073	-0.884927
5.719960	0.142488	-0.857512
5.729891	0.153267	-0.846733
5.739821	0.137592	-0.862408
5.749752	0.124169	-0.875831
5.759682	0.154669	-0.845331
5.769613	0.140167	-0.859833
5.779543	0.136647	-0.863353
5.789474	0.154965	-0.845035
5.799404	0.128554	-0.871446
5.809335	0.150086	-0.849914
5.819265	0.144401	-0.855599
5.829196	0.117058	-0.882942
5.839126	0.143910	-0.856090
5.849057	0.128543	-0.871457
5.858987	0.130482	-0.869518
5.868918	0.138874	-0.861126
5.878848	0.145088	-0.854912
5.888779	0.145917	-0.854083
5.898709	0.146742	-0.853258
5.908640	0.140080	-0.859920
5.918570	0.144115	-0.855885
5.928500	0.176912	-0.823088
5.938431	0.131930	-0.868070
5.948361	0.142332	-0.857668
5.958292	0.141034	-0.858966
5.968222	0.125979	-0.874021
5.978153	0.150078	-0.849922
5.988083	0.146664	-0.853336
5.998014	0.128514	-0.871486
6.007944	0.141973	-0.858027
6.017875	0.145939	-0.854061
6.027805	0.133120	-0.866880
6.037736	0.131855	-0.868145
6.047666	0.135818	-0.864182
6.057597	0.126208	-0.873792
6.067527	0.133291	-0.866709
6.077458	0.127875	-0.872125
6.087388	0.122477	-0.877523
6.097319	0.162691	-0.837309
6.107249	0.135528	-0.864472
6.117180	0.134276	-0.865724
6.127110	0.126840	-0.873160
6.137041	0.142078	-0.857922
6.146971	0.123346	-0.876654
6.156902	0.129305	-0.870695
6.166832	0.136269	-0.863731
6.176763	0.132981	-0.867019
6.186693	0.123576	-0.876424
6.196624	0.141732	-0.858268
6.206554	0.139470	-0.860530
6.216485	0.141280	-0.858720
6.226415	0.153232	-0.846768
6.236346	0.115501	-0.884499
6.246276	0.130491	-0.869509
6.256207	0.147453	-0.852547
6.266137	0.133103	-0.866897
6.276068	0.129872	-0.870128
6.285998	0.119615	-0.880385
6.295929	0.120430	-0.879570
6.305859	0.137275	-0.862725
6.315789	0.145063	-0.854937
6.325720	0.140840	-0.859160
6.335650	0.139622	-0.860378
6.345581	0.123472	-0.876528
6.355511	0.142169	-0.857831
6.365442	0.140954	-0.859046
6.375372	0.156592	-0.843408
6.385303	0.106872	-0.893128
6.395233	0.129430	-0.870570
6.405164	0.134162	-0.865838
6.415094	0.144789	-0.855211
6.425025	0.140632	-0.859368
6.434955	0.141397	-0.858603
6.444886	0.111767	-0.888233
6.454816	0.131173	-0.868827
6.464747	0.136836	-0.863164
6.474677	0.130771	-0.869229
6.484608	0.116929	-0.883071
6.494538	0.126480	-0.873520
6.504469	0.137944	-0.862056
6.514399	0.120275	-0.879725
6.524330	0.150115	-0.849885
6.534260	0.127645	-0.872355
6.544191	0.131314	-0.868686
6.554121	0.134007	-0.865993
6.564052	0.153057	-0.846943
6.573982	0.153787	-0.846213
6.583913	0.135321	-0.864679
6.593843	0.138950	-0.861050
6.603774	0.129173	-0.870827
6.613704	0.141400	-0.858600
6.623635	0.126878	-0.873122
6.633565	0.132404	-0.867596
6.643496	0.140766	-0.859234
6.653426	0.142455	-0.857545
6.663357	0.139398	-0.860602
6.673287	0.120254	-0.879746
6.683217	0.144657	-0.855343
6.693148	0.152940	-0.847060
6.703078	0.165911	-0.834089
6.713009	0.155311	-0.844689
6.722939	0.142863	-0.857137
6.732870	0.150161	-0.849839
6.742800	0.134009	-0.865991
6.752731	0.166563	-0.833437
6.762661	0.156975	-0.843025
6.772592	0.132487	-0.867513
6.782522	0.135088	-0.864912
6.792453	0.126518	-0.873482
6.802383	0.144912	-0.855088
6.812314	0.151194	-0.848806
6.822244	0.157457	-0.842543
6.832175	0.147055	-0.852945
6.842105	0.149612	-0.850388
6.852036	0.142940	-0.857060
6.861966	0.162993	-0.837007
6.871897	0.143447	-0.856553
6.881827	0.190987	-0.809013
6.891758	0.148535	-0.851465
6.901688	0.151068	-0.848932
6.911619	0.135309	-0.864691
6.921549	0.171633	-0.828367
6.931480	0.120336	-0.879664
6.941410	0.162949	-0.837051
6.951341	0.146354	-0.853646
6.961271	0.152499	-0.847501
6.971202	0.167692	-0.832308
6.981132	0.152971	-0.847029
6.991063	0.139196	-0.860804
7.000993	0.132680	-0.867320
7.010924	0.160433	-0.839567
7.020854	0.152106	-0.847894
7.030785	0.185146	-0.814854
7.040715	0.168730	-0.831270
7.050645	0.151464	-0.848536
7.060576	0.146776	-0.853224
7.070506	0.168020	-0.831980
7.080437	0.155289	-0.844711
7.090367	0.151507	-0.848493
7.100298	0.141506	-0.858494
7.110228	0.127089	-0.872911
7.120159	0.129574	-0.870426
7.130089	0.157754	-0.842246
7.140020	0.172580	-0.827420
7.149950	0.155548	-0.844452
7.159881	0.142977	-0.857023
7.169811	0.138372	-0.861628
7.179742	0.162825	-0.837175
7.189672	0.170510	-0.829490
7.199603	0.165009	-0.834991
7.209533	0.164782	-0.835218
7.219464	0.173308	-0.826692
7.229394	0.152966	-0.847034
7.239325	0.163231	-0.836769
7.249255	0.168238	-0.831762
7.259186	0.162785	-0.837215
7.269116	0.166040	-0.833960
7.279047	0.152792	-0.847208
7.288977	0.162987	-0.837013
7.298908	0.166228	-0.833772
7.308838	0.151305	-0.848695
7.318769	0.164914	-0.835086
7.328699	0.172451	-0.827549
7.338630	0.178246	-0.821754
7.348560	0.177145	-0.822855
7.358491	0.181200	-0.818800
7.368421	0.187817	-0.812183
7.378352	0.186708	-0.813292
7.388282	0.159942	-0.840058
7.398213	0.164853	-0.835147
7.408143	0.160367	-0.839633
7.418073	0.163560	-0.836440
7.428004	0.159088	-0.840912
7.437934	0.141883	-0.858117
7.447865	0.190057	-0.809943
7.457795	0.188957	-0.811043
7.467726	0.175166	-0.824834
7.477656	0.166483	-0.833517
7.487587	0.162042	-0.837958
7.497517	0.150871	-0.849129
7.507448	0.175924	-0.824076
7.517378	0.176532	-0.823468
7.527309	0.183015	-0.816985
7.537239	0.195351	-0.804649
7.547170	0.192582	-0.807418
7.557100	0.186475	-0.813525
7.567031	0.169529	-0.830471
7.576961	0.150124	-0.849876
7.586892	0.175749	-0.824251
7.596822	0.163041	-0.836959
7.606753	0.172798	-0.827202
7.616683	0.185847	-0.814153
7.626614	0.172348	-0.827652
7.636544	0.167159	-0.832841
7.646475	0.161157	-0.838843
7.656405	0.202217	-0.797783
7.666336	0.181347	-0.818653
7.676266	0.185229	-0.814771
7.686197	0.171013	-0.828987
7.696127	0.169971	-0.830029
7.706058	0.172212	-0.827788
7.715988	0.199018	-0.800982
7.725919	0.154593	-0.845407
7.735849	0.169916	-0.830084
7.745780	0.168882	-0.831118
7.755710	0.175185	-0.824815
7.765641	0.191236	-0.808764
7.775571	0.165797	-0.834203
7.785501	0.198866	-0.801134
7.795432	0.175103	-0.824897
7.805362	0.187025	-0.812975
7.815293	0.173850	-0.826150
7.825223	0.167976	-0.832024
7.835154	0.162924	-0.837076
7.845084	0.177218	-0.822782
7.855015	0.189866	-0.810134
7.864945	0.174360	-0.825640
7.874876	0.158893	-0.841107
7.884806	0.169914	-0.830086
7.894737	0.187311	-0.812689
7.904667	0.157495	-0.842505
7.914598	0.186042	-0.813958
7.924528	0.161088	-0.838912
7.934459	0.180798	-0.819202
7.944389	0.182163	-0.817837
7.954320	0.169224	-0.830776
7.964250	0.184090	-0.815910
7.974181	0.157708	-0.842292
7.984111	0.182049	-0.817951
7.994042	0.156526	-0.843474
8.003972	0.163438	-0.836562
8.013903	0.154561	-0.845439
8.023833	0.150432	-0.849568
8.033764	0.149459	-0.850541
8.043694	0.159489	-0.840511
8.053625	0.161646	-0.838354
8.063555	0.152043	-0.847957
8.073486	0.159683	-0.840317
8.083416	0.157142	-0.842858
8.093347	0.146798	-0.853202
8.103277	0.162216	-0.837784
8.113208	0.149555	-0.850445
8.123138	0.181269	-0.818731
8.133069	0.135980	-0.864020
8.142999	0.161425	-0.838575
8.152929	0.175956	-0.824044
8.162860	0.150968	-0.849032
8.172790	0.168570	-0.831430
8.182721	0.158325	-0.841675
8.192651	0.155048	-0.844952
8.202582	0.166417	-0.833583
8.212512	0.153904	-0.846096
8.222443	0.182924	-0.817076
8.232373	0.178098	-0.821902
8.242304	0.139546	-0.860454
8.252234	0.171543	-0.828457
8.262165	0.147625	-0.852375
8.272095	0.165019	-0.834981
8.282026	0.155665	-0.844335
8.291956	0.144808	-0.855192
8.301887	0.159099	-0.840901
8.311817	0.140661	-0.859339
8.321748	0.164035	-0.835965
8.331678	0.139567	-0.860433
8.341609	0.141674	-0.858326
8.351539	0.149073	-0.850927
8.361470	0.158722	-0.841278
8.371400	0.163818	-0.836182
8.381331	0.147789	-0.852211
8.391261	0.146861	-0.853139
8.401192	0.150449	-0.849551
8.411122	0.169807	-0.830193
8.421053	0.136586	-0.863414
8.430983	0.164160	-0.835840
8.440914	0.163967	-0.836033
8.450844	0.166018	-0.833982
8.460775	0.155366	-0.844634
8.470705	0.146977	-0.853023
8.480636	0.157238	-0.842762
8.490566	0.139934	-0.860066
8.500497	0.142745	-0.857255
8.510427	0.133667	-0.866333
8.520357	0.151313	-0.848687
8.530288	0.132615	-0.867385
8.540218	0.158362	-0.841638
8.550149	0.141177	-0.858823
8.560079	0.143228	-0.856772
8.570010	0.148225	-0.851775
8.579940	0.159839	-0.840161
8.589871	0.158182	-0.841818
8.599801	0.157265	-0.842735
8.609732	0.142403	-0.857597
8.619662	0.147371	-0.852629
8.629593	0.147202	-0.852798
8.639523	0.149227	-0.850773
8.649454	0.137365	-0.862635
