r (Angstroms)	rho/rho_ideal_gas
1.082423	0.000000	-1.000000
1.092354	0.000000	-1.000000
1.102284	0.000000	-1.000000
1.112214	0.000000	-1.000000
1.122145	0.000000	-1.000000
1.132075	0.000000	-1.000000
1.142006	0.000000	-1.000000
1.151936	0.000000	-1.000000
1.161867	0.000000	-1.000000
1.171797	0.000000	-1.000000
1.181728	0.000000	-1.000000
1.191658	0.000000	-1.000000
1.201589	0.000000	-1.000000
1.211519	0.000000	-1.000000
1.221450	0.000000	-1.000000
1.231380	0.000000	-1.000000
1.241311	0.000000	-1.000000
1.251241	0.000000	-1.000000
1.261172	0.000000	-1.000000
1.271102	0.000000	-1.000000
1.281033	0.000000	-1.000000
1.290963	0.000000	-1.000000
1.300894	0.000000	-1.000000
1.310824	0.000000	-1.000000
1.320755	0.000000	-1.000000
1.330685	0.000000	-1.000000
1.340616	0.000000	-1.000000
1.350546	0.000000	-1.000000
1.360477	0.000000	-1.000000
1.370407	0.000000	-1.000000
1.380338	0.000000	-1.000000
1.390268	0.000000	-1.000000
1.400199	0.000000	-1.000000
1.410129	0.000000	-1.000000
1.420060	0.000000	-1.000000
1.429990	0.000000	-1.000000
1.439921	0.000000	-1.000000
1.449851	0.000000	-1.000000
1.459782	0.000000	-1.000000
1.469712	0.000000	-1.000000
1.479643	0.000000	-1.000000
1.489573	0.000000	-1.000000
1.499503	0.000000	-1.000000
1.509434	0.000000	-1.000000
1.519364	0.000000	-1.000000
1.529295	0.000000	-1.000000
1.539225	0.000000	-1.000000
1.549156	0.000000	-1.000000
1.559086	0.000000	-1.000000
1.569017	0.000000	-1.000000
1.578947	0.000000	-1.000000
1.588878	0.000000	-1.000000
1.598808	0.000000	-1.000000
1.608739	0.000000	-1.000000
1.618669	0.000000	-1.000000
1.628600	0.000000	-1.000000
1.638530	0.000000	-1.000000
1.648461	0.000000	-1.000000
1.658391	0.000000	-1.000000
1.668322	0.000000	-1.000000
1.678252	0.000000	-1.000000
1.688183	0.000000	-1.000000
1.698113	0.000000	-1.000000
1.708044	0.000000	-1.000000
1.717974	0.000000	-1.000000
1.727905	0.000000	-1.000000
1.737835	0.000000	-1.000000
1.747766	0.000000	-1.000000
1.757696	0.000000	-1.000000
1.767627	0.000000	-1.000000
1.777557	0.000000	-1.000000
1.787488	0.000000	-1.000000
1.797418	0.000000	-1.000000
1.807349	0.000000	-1.000000
1.817279	0.000000	-1.000000
1.827210	0.000000	-1.000000
1.837140	0.000000	-1.000000
1.847071	0.000000	-1.000000
1.857001	0.000000	-1.000000
1.866931	0.000000	-1.000000
1.876862	0.000000	-1.000000
1.886792	0.000000	-1.000000
1.896723	0.000000	-1.000000
1.906653	0.000000	-1.000000
1.916584	0.000000	-1.000000
1.926514	0.000000	-1.000000
1.936445	0.000000	-1.000000
1.946375	0.000000	-1.000000
1.956306	0.000000	-1.000000
1.966236	0.000000	-1.000000
1.976167	0.000000	-1.000000
1.986097	0.000000	-1.000000
1.996028	0.000000	-1.000000
2.005958	0.000000	-1.000000
2.015889	0.000000	-1.000000
2.025819	0.000000	-1.000000
2.035750	0.000000	-1.000000
2.045680	0.000000	-1.000000
2.055611	0.000000	-1.000000
2.065541	0.000000	-1.000000
2.075472	0.000000	-1.000000
2.085402	0.000000	-1.000000
2.095333	0.000000	-1.000000
2.105263	0.000000	-1.000000
2.115194	0.000000	-1.000000
2.125124	0.000000	-1.000000
2.135055	0.000000	-1.000000
2.144985	0.000000	-1.000000
2.154916	0.000000	-1.000000
2.164846	0.000000	-1.000000
2.174777	0.000000	-1.000000
2.184707	0.000000	-1.000000
2.194638	0.000000	-1.000000
2.204568	0.000000	-1.000000
2.214499	0.000000	-1.000000
2.224429	0.000000	-1.000000
2.234359	0.000000	-1.000000
2.244290	0.000000	-1.000000
2.254220	0.000000	-1.000000
2.264151	0.000000	-1.000000
2.274081	0.000000	-1.000000
2.284012	0.000000	-1.000000
2.293942	0.000000	-1.000000
2.303873	0.000000	-1.000000
2.313803	0.000000	-1.000000
2.323734	0.000000	-1.000000
2.333664	0.000000	-1.000000
2.343595	0.000000	-1.000000
2.353525	0.000000	-1.000000
2.363456	0.000000	-1.000000
2.373386	0.000000	-1.000000
2.383317	0.000000	-1.000000
2.393247	0.000000	-1.000000
2.403178	0.000000	-1.000000
2.413108	0.000000	-1.000000
2.423039	0.000000	-1.000000
2.432969	0.000000	-1.000000
2.442900	0.000000	-1.000000
2.452830	0.000000	-1.000000
2.462761	0.000000	-1.000000
2.472691	0.000000	-1.000000
2.482622	0.000000	-1.000000
2.492552	0.000000	-1.000000
2.502483	0.000000	-1.000000
2.512413	0.000000	-1.000000
2.522344	0.000000	-1.000000
2.532274	0.000000	-1.000000
2.542205	0.000000	-1.000000
2.552135	0.000000	-1.000000
2.562066	0.000000	-1.000000
2.571996	0.000000	-1.000000
2.581927	0.000000	-1.000000
2.591857	0.000000	-1.000000
2.601787	0.000000	-1.000000
2.611718	0.000000	-1.000000
2.621648	0.000000	-1.000000
2.631579	0.000000	-1.000000
2.641509	0.000000	-1.000000
2.651440	0.000000	-1.000000
2.661370	0.000000	-1.000000
2.671301	0.000000	-1.000000
2.681231	0.000000	-1.000000
2.691162	0.000000	-1.000000
2.701092	0.000000	-1.000000
2.711023	0.000000	-1.000000
2.720953	0.000000	-1.000000
2.730884	0.000000	-1.000000
2.740814	0.000000	-1.000000
2.750745	0.000000	-1.000000
2.760675	0.000000	-1.000000
2.770606	0.000000	-1.000000
2.780536	0.000000	-1.000000
2.790467	0.000000	-1.000000
2.800397	0.000000	-1.000000
2.810328	0.000000	-1.000000
2.820258	0.000000	-1.000000
2.830189	0.000000	-1.000000
2.840119	0.000000	-1.000000
2.850050	0.000000	-1.000000
2.859980	0.000000	-1.000000
2.869911	0.000000	-1.000000
2.879841	0.000000	-1.000000
2.889772	0.000000	-1.000000
2.899702	0.000000	-1.000000
2.909633	0.000000	-1.000000
2.919563	0.000000	-1.000000
2.929494	0.000000	-1.000000
2.939424	0.000000	-1.000000
2.949355	0.000000	-1.000000
2.959285	0.000000	-1.000000
2.969215	0.000000	-1.000000
2.979146	0.000000	-1.000000
2.989076	0.000000	-1.000000
2.999007	0.000000	-1.000000
3.008937	0.000000	-1.000000
3.018868	0.000000	-1.000000
3.028798	0.000000	-1.000000
3.038729	0.000000	-1.000000
3.048659	0.000000	-1.000000
3.058590	0.000000	-1.000000
3.068520	0.000000	-1.000000
3.078451	0.000000	-1.000000
3.088381	0.000000	-1.000000
3.098312	0.000000	-1.000000
3.108242	0.000000	-1.000000
3.118173	0.000000	-1.000000
3.128103	0.000000	-1.000000
3.138034	0.000000	-1.000000
3.147964	0.000000	-1.000000
3.157895	0.000000	-1.000000
3.167825	0.000000	-1.000000
3.177756	0.000000	-1.000000
3.187686	0.000000	-1.000000
3.197617	0.000000	-1.000000
3.207547	0.000000	-1.000000
3.217478	0.000000	-1.000000
3.227408	0.000000	-1.000000
3.237339	0.000000	-1.000000
3.247269	0.000000	-1.000000
3.257200	0.000000	-1.000000
3.267130	0.000000	-1.000000
3.277061	0.000000	-1.000000
3.286991	0.004170	-0.995830
3.296922	0.000000	-1.000000
3.306852	0.004145	-0.995855
3.316783	0.008265	-0.991735
3.326713	0.016481	-0.983519
3.336643	0.032865	-0.967135
3.346574	0.040959	-0.959041
3.356504	0.040838	-0.959162
3.366435	0.077363	-0.922637
3.376365	0.097435	-0.902565
3.386296	0.141677	-0.858323
3.396226	0.197769	-0.802231
3.406157	0.201217	-0.798783
3.416087	0.369165	-0.630835
3.426018	0.364096	-0.635904
3.435948	0.522625	-0.477375
3.445879	0.533055	-0.466945
3.455809	0.769522	-0.230478
3.465740	0.965083	-0.034917
3.475670	1.238408	0.238408
3.485601	1.396128	0.396128
3.495531	1.517658	0.517658
3.505462	1.904415	0.904415
3.515392	2.300689	1.300689
3.525323	2.640294	1.640294
3.535253	2.877177	1.877177
3.545184	3.221003	2.221003
3.555114	3.744141	2.744141
3.565045	4.068262	3.068262
3.574975	4.570810	3.570810
3.584906	4.959682	3.959682
3.594836	5.437930	4.437930
3.604767	5.788051	4.788051
3.614697	6.451028	5.451028
3.624628	6.811589	5.811589
3.634558	7.253163	6.253163
3.644489	7.353796	6.353796
3.654419	7.900290	6.900290
3.664350	8.447567	7.447567
3.674280	8.726983	7.726983
3.684211	9.209552	8.209552
3.694141	9.463157	8.463157
3.704071	9.493337	8.493337
3.714002	9.763286	8.763286
3.723932	10.469882	9.469882
3.733863	10.787205	9.787205
3.743793	10.505960	9.505960
3.753724	10.909164	9.909164
3.763654	10.843992	9.843992
3.773585	11.066171	10.066171
3.783515	11.055281	10.055281
3.793446	10.921572	9.921572
3.803376	10.702050	9.702050
3.813307	10.943858	9.943858
3.823237	10.854509	9.854509
3.833168	10.919417	9.919417
3.843098	10.662925	9.662925
3.853029	10.283216	9.283216
3.862959	10.349091	9.349091
3.872890	9.858851	8.858851
3.882820	10.211479	9.211479
3.892751	9.632517	8.632517
3.902681	9.365642	8.365642
3.912612	9.324381	8.324381
3.922542	9.388185	8.388185
3.932473	8.580065	7.580065
3.942403	8.687152	7.687152
3.952334	8.349681	7.349681
3.962264	8.083104	7.083104
3.972195	7.993890	6.993890
3.982125	7.670996	6.670996
3.992056	7.648503	6.648503
4.001986	7.300659	6.300659
4.011917	6.934029	5.934029
4.021847	6.763523	5.763523
4.031778	6.614259	5.614259
4.041708	6.275759	5.275759
4.051639	5.982908	4.982908
4.061569	5.563210	4.563210
4.071500	5.714666	4.714666
4.081430	5.210316	4.210316
4.091360	5.070340	4.070340
4.101291	4.914326	3.914326
4.111221	4.735719	3.735719
4.121152	4.541337	3.541337
4.131082	4.115559	3.115559
4.141013	4.069280	3.069280
4.150943	4.006706	3.006706
4.160874	3.766486	2.766486
4.170804	3.451798	2.451798
4.180735	3.325543	2.325543
4.190665	3.226059	2.226059
4.200596	2.940990	1.940990
4.210526	2.878702	1.878702
4.220457	2.485330	1.485330
4.230387	2.541085	1.541085
4.240318	2.324957	1.324957
4.250248	2.287271	1.287271
4.260179	2.249760	1.249760
4.270109	2.019759	1.019759
4.280040	2.008671	1.008671
4.289970	1.703583	0.703583
4.299901	1.785752	0.785752
4.309831	1.619385	0.619385
4.319762	1.618841	0.618841
4.329692	1.485288	0.485288
4.339623	1.481893	0.481893
4.349553	1.283060	0.283060
4.359484	1.358773	0.358773
4.369414	1.236438	0.236438
4.379345	1.186672	0.186672
4.389275	1.140254	0.140254
4.399206	1.081578	0.081578
4.409136	0.982737	-0.017263
4.419067	1.002252	0.002252
4.428997	0.947375	-0.052625
4.438928	0.725934	-0.274066
4.448858	0.798288	-0.201712
4.458788	0.731930	-0.268070
4.468719	0.757922	-0.242078
4.478649	0.713379	-0.286621
4.488580	0.650704	-0.349296
4.498510	0.624883	-0.375117
4.508441	0.638716	-0.361284
4.518371	0.506816	-0.493184
4.528302	0.614720	-0.385280
4.538232	0.456255	-0.543745
4.548163	0.548724	-0.451276
4.558093	0.448253	-0.551747
4.568024	0.411257	-0.588743
4.577954	0.419352	-0.580648
4.587885	0.442356	-0.557644
4.597815	0.334034	-0.665966
4.607746	0.374979	-0.625021
4.617676	0.305872	-0.694128
4.627607	0.325959	-0.674041
4.637537	0.328219	-0.671781
4.647468	0.271457	-0.728543
4.657398	0.273823	-0.726177
4.667329	0.223294	-0.776706
4.677259	0.263866	-0.736134
4.687190	0.234051	-0.765949
4.697120	0.224798	-0.775202
4.707051	0.174798	-0.825202
4.716981	0.174431	-0.825569
4.726912	0.217581	-0.782419
4.736842	0.153435	-0.846565
4.746773	0.179115	-0.820885
4.756703	0.158561	-0.841439
4.766634	0.169739	-0.830261
4.776564	0.140677	-0.859323
4.786495	0.128925	-0.871075
4.796425	0.128658	-0.871342
4.806356	0.134099	-0.865901
4.816286	0.113892	-0.886108
4.826216	0.161962	-0.838038
4.836147	0.107753	-0.892247
4.846077	0.076405	-0.923595
4.856008	0.084721	-0.915279
4.865938	0.101458	-0.898542
4.875869	0.090001	-0.909999
4.885799	0.120694	-0.879306
4.895730	0.103642	-0.896358
4.905660	0.072682	-0.927318
4.915591	0.094854	-0.905146
4.925521	0.077958	-0.922042
4.935452	0.061130	-0.938870
4.945382	0.077645	-0.922355
4.955313	0.074722	-0.925278
4.965243	0.074573	-0.925427
4.975174	0.041347	-0.958653
4.985104	0.066023	-0.933977
4.995035	0.052165	-0.947835
5.004965	0.049321	-0.950679
5.014896	0.060162	-0.939838
5.024826	0.062773	-0.937227
5.034757	0.038134	-0.961866
5.044687	0.043496	-0.956504
5.054618	0.059690	-0.940310
5.064548	0.035202	-0.964798
5.074479	0.043241	-0.956759
5.084409	0.051249	-0.948751
5.094340	0.045765	-0.954235
5.104270	0.051049	-0.948951
5.114201	0.040224	-0.959776
5.124131	0.037470	-0.962530
5.134062	0.034726	-0.965274
5.143992	0.042657	-0.957343
5.153923	0.066524	-0.933476
5.163853	0.031870	-0.968130
5.173784	0.023857	-0.976143
5.183714	0.042331	-0.957669
5.193644	0.034328	-0.965672
5.203575	0.034263	-0.965737
5.213505	0.026306	-0.973694
5.223436	0.028881	-0.971119
5.233366	0.023585	-0.976415
5.243297	0.034003	-0.965997
5.253227	0.028718	-0.971282
5.263158	0.020846	-0.979154
5.273088	0.026009	-0.973991
5.283019	0.023364	-0.976636
5.292949	0.018138	-0.981862
5.302880	0.025863	-0.974137
5.312810	0.020652	-0.979348
5.322741	0.015460	-0.984540
5.332671	0.025718	-0.974282
5.342602	0.023104	-0.976896
5.352532	0.025623	-0.974377
5.362463	0.023018	-0.976982
5.372393	0.015317	-0.984683
5.382324	0.022933	-0.977067
5.392254	0.025434	-0.974566
5.402185	0.012694	-0.987306
5.412115	0.022807	-0.977193
5.422046	0.022765	-0.977235
5.431976	0.017674	-0.982326
5.441907	0.022682	-0.977318
5.451837	0.020125	-0.979875
5.461768	0.025111	-0.974889
5.471698	0.022559	-0.977441
5.481629	0.030024	-0.969976
5.491559	0.012487	-0.987513
5.501490	0.029916	-0.970084
5.511420	0.029862	-0.970138
5.521351	0.019872	-0.980128
5.531281	0.022316	-0.977684
5.541212	0.014851	-0.985149
5.551142	0.029649	-0.970351
5.561072	0.032062	-0.967938
5.571003	0.029543	-0.970457
5.580933	0.014745	-0.985255
5.590864	0.019625	-0.980375
5.600794	0.026937	-0.973063
5.610725	0.026889	-0.973111
5.620655	0.012201	-0.987799
5.630586	0.029231	-0.970769
5.640516	0.038906	-0.961094
5.650447	0.036410	-0.963590
5.660377	0.033923	-0.966077
5.670308	0.024188	-0.975812
5.680238	0.024146	-0.975854
5.690169	0.040977	-0.959023
5.700099	0.021656	-0.978344
5.710030	0.028824	-0.971176
5.719960	0.033570	-0.966430
5.729891	0.033512	-0.966488
5.739821	0.026285	-0.973715
5.749752	0.031011	-0.968989
5.759682	0.033339	-0.966661
5.769613	0.030904	-0.969096
5.779543	0.040344	-0.959656
5.789474	0.035536	-0.964464
5.799404	0.037841	-0.962159
5.809335	0.059025	-0.940975
5.819265	0.051853	-0.948147
5.829196	0.054118	-0.945882
5.839126	0.058724	-0.941276
5.849057	0.037520	-0.962480
5.858987	0.079594	-0.920406
5.868918	0.065437	-0.934563
5.878848	0.074659	-0.925341
5.888779	0.083850	-0.916150
5.898709	0.060457	-0.939543
5.908640	0.102139	-0.897861
5.918570	0.081111	-0.918889
5.928500	0.101797	-0.898203
5.938431	0.113176	-0.886824
5.948361	0.119905	-0.880095
5.958292	0.124309	-0.875691
5.968222	0.126401	-0.873599
5.978153	0.144546	-0.855454
5.988083	0.162631	-0.837369
5.998014	0.148641	-0.851359
6.007944	0.166660	-0.833340
6.017875	0.182340	-0.817660
6.027805	0.188866	-0.811134
6.037736	0.211273	-0.788727
6.047666	0.222267	-0.777733
6.057597	0.251339	-0.748661
6.067527	0.253188	-0.746812
6.077458	0.302427	-0.697573
6.087388	0.374038	-0.625962
6.097319	0.310441	-0.689559
6.107249	0.325658	-0.674342
6.117180	0.430517	-0.569483
6.127110	0.452206	-0.547794
6.137041	0.518526	-0.481474
6.146971	0.493143	-0.506857
6.156902	0.570322	-0.429678
6.166832	0.562732	-0.437268
6.176763	0.608462	-0.391538
6.186693	0.654045	-0.345955
6.196624	0.748181	-0.251819
6.206554	0.819915	-0.180085
6.216485	0.871562	-0.128438
6.226415	0.863564	-0.136436
6.236346	0.947969	-0.052031
6.246276	0.950855	-0.049145
6.256207	1.065549	0.065549
6.266137	1.138288	0.138288
6.276068	1.103705	0.103705
6.285998	1.215432	0.215432
6.295929	1.346415	0.346415
6.305859	1.459584	0.459584
6.315789	1.496384	0.496384
6.325720	1.500542	0.500542
6.335650	1.608607	0.608607
6.345581	1.753083	0.753083
6.355511	1.825885	0.825885
6.365442	1.991120	0.991120
6.375372	2.003082	1.003082
6.385303	2.042933	1.042933
6.395233	2.273553	1.273553
6.405164	2.240049	1.240049
6.415094	2.491033	1.491033
6.425025	2.581123	1.581123
6.434955	2.762595	1.762595
6.444886	2.807293	1.807293
6.454816	2.817853	1.817853
6.464747	3.034197	2.034197
6.474677	3.186320	2.186320
6.484608	3.168753	2.168753
6.494538	3.356112	2.356112
6.504469	3.384733	2.384733
6.514399	3.421691	2.421691
6.524330	3.702420	2.702420
6.534260	3.541453	2.541453
6.544191	3.737306	2.737306
6.554121	3.570494	2.570494
6.564052	3.907814	2.907814
6.573982	3.881050	2.881050
6.583913	3.908535	2.908535
6.593843	3.919296	2.919296
6.603774	3.954950	2.954950
6.613704	4.065164	3.065164
6.623635	4.206112	3.206112
6.633565	4.119173	3.119173
6.643496	4.296785	3.296785
6.653426	4.255328	3.255328
6.663357	4.310750	3.310750
6.673287	4.160450	3.160450
6.683217	4.277423	3.277423
6.693148	4.488325	3.488325
6.703078	4.152205	3.152205
6.713009	4.164458	3.164458
6.722939	4.284816	3.284816
6.732870	4.095136	3.095136
6.742800	4.123694	3.123694
6.752731	4.249675	3.249675
6.762661	4.251553	3.251553
6.772592	4.184560	3.184560
6.782522	3.879111	2.879111
6.792453	3.869405	2.869405
6.802383	4.035169	3.035169
6.812314	3.997073	2.997073
6.822244	3.806274	2.806274
6.832175	3.786691	2.786691
6.842105	3.622814	2.622814
6.852036	3.541492	2.541492
6.861966	3.650318	2.650318
6.871897	3.569192	2.569192
6.881827	3.261061	2.261061
6.891758	3.248404	2.248404
6.901688	3.176156	2.176156
6.911619	3.304572	2.304572
6.921549	2.956969	1.956969
6.931480	3.025960	2.025960
6.941410	3.017682	2.017682
6.951341	2.800247	1.800247
6.961271	2.717432	1.717432
6.971202	2.784404	1.784404
6.981132	2.802061	1.802061
6.991063	2.507679	1.507679
7.000993	2.515881	1.515881
7.010924	2.451665	1.451665
7.020854	2.188335	1.188335
7.030785	2.235975	1.235975
7.040715	2.197753	1.197753
7.050645	2.126563	1.126563
7.060576	1.929285	0.929285
7.070506	1.928518	0.928518
7.080437	1.871567	0.871567
7.090367	1.878621	0.878621
7.100298	1.814170	0.814170
7.110228	1.663080	0.663080
7.120159	1.683882	0.683882
7.130089	1.662299	0.662299
7.140020	1.542790	0.542790
7.149950	1.573265	0.573265
7.159881	1.534682	0.534682
7.169811	1.536384	0.536384
7.179742	1.541903	0.541903
7.189672	1.417662	0.417662
7.199603	1.417613	0.417613
7.209533	1.459425	0.459425
7.219464	1.427017	0.427017
7.229394	1.527525	0.527525
7.239325	1.462898	0.462898
7.249255	1.483604	0.483604
7.259186	1.579844	0.579844
7.269116	1.547492	0.547492
7.279047	1.622651	0.622651
7.288977	1.530104	0.530104
7.298908	1.605082	0.605082
7.308838	1.792474	0.792474
7.318769	1.711319	0.711319
7.328699	1.701514	0.701514
7.338630	1.755293	0.755293
7.348560	1.935868	0.935868
7.358491	1.940715	0.940715
7.368421	2.064701	1.064701
7.378352	2.009865	1.009865
7.388282	2.215123	1.215123
7.398213	2.390162	1.390162
7.408143	2.240669	1.240669
7.418073	2.191439	1.191439
7.428004	2.393510	1.393510
7.437934	2.425360	1.425360
7.447865	2.573166	1.573166
7.457795	2.588137	1.588137
7.467726	2.829022	1.829022
7.477656	2.777568	1.777568
7.487587	2.808698	1.808698
7.497517	2.929402	1.929402
7.507448	2.993140	1.993140
7.517378	3.144306	2.144306
7.527309	3.076373	2.076373
7.537239	3.256152	2.256152
7.547170	3.359115	2.359115
7.557100	3.209479	2.209479
7.567031	3.343053	2.343053
7.576961	3.300652	2.300652
7.586892	3.468113	2.468113
7.596822	3.425660	2.425660
7.606753	3.359873	2.359873
7.616683	3.425739	2.425739
7.626614	3.516617	2.516617
7.636544	3.546179	2.546179
7.646475	3.634870	2.634870
7.656405	3.612241	2.612241
7.666336	3.650512	2.650512
7.676266	3.731576	2.731576
7.686197	3.653579	2.653579
7.696127	3.680954	2.680954
7.706058	3.653070	2.653070
7.715988	3.618147	2.618147
7.725919	3.691629	2.691629
7.735849	3.628371	2.628371
7.745780	3.616637	2.616637
7.755710	3.656231	2.656231
7.765641	3.554396	2.554396
7.775571	3.615140	2.615140
7.785501	3.520665	2.520665
7.795432	3.405312	2.405312
7.805362	3.443165	2.443165
7.815293	3.403685	2.403685
7.825223	3.313464	2.313464
7.835154	3.421327	2.421327
7.845084	3.131957	2.131957
7.855015	3.255496	2.255496
7.864945	3.063003	2.063003
7.874876	3.083532	2.083532
7.884806	2.987435	1.987435
7.894737	2.978467	1.978467
7.904667	2.835884	1.835884
7.914598	2.882595	1.882595
7.924528	2.750877	1.750877
7.934459	2.681733	1.681733
7.944389	2.780268	1.780268
7.954320	2.687114	1.687114
7.964250	2.468444	1.468444
7.974181	2.443006	1.443006
7.984111	2.419350	1.419350
7.994042	2.176085	1.176085
8.003972	2.197383	1.197383
8.013903	2.044014	1.044014
8.023833	2.000451	1.000451
8.033764	1.975780	0.975780
8.043694	1.758441	0.758441
8.053625	1.890848	0.890848
8.063555	1.776230	0.776230
8.073486	1.638105	0.638105
8.083416	1.681918	0.681918
8.093347	1.612051	0.612051
8.103277	1.461089	0.461089
8.113208	1.521868	0.521868
8.123138	1.474408	0.474408
8.133069	1.389954	0.389954
8.142999	1.364673	0.364673
8.152929	1.344502	0.344502
8.162860	1.181521	0.181521
8.172790	1.159943	0.159943
8.182721	1.130034	0.130034
8.192651	1.132014	0.132014
8.202582	1.140680	0.140680
8.212512	1.045751	0.045751
8.222443	0.885980	-0.114020
8.232373	0.923242	-0.076758
8.242304	0.955420	-0.044580
8.252234	0.842884	-0.157116
8.262165	0.833569	-0.166431
8.272095	0.804374	-0.195626
8.282026	0.783532	-0.216468
8.291956	0.721377	-0.278623
8.301887	0.674243	-0.325757
8.311817	0.666835	-0.333165
8.321748	0.684175	-0.315825
8.331678	0.601027	-0.398973
8.341609	0.608536	-0.391464
8.351539	0.555245	-0.444755
8.361470	0.552945	-0.447055
8.371400	0.509680	-0.490320
8.381331	0.482886	-0.517114
8.391261	0.438171	-0.561829
8.401192	0.432754	-0.567246
8.411122	0.432243	-0.567757
8.421053	0.405667	-0.594333
8.430983	0.413326	-0.586674
8.440914	0.381958	-0.618042
8.450844	0.326312	-0.673688
8.460775	0.379440	-0.620560
8.470705	0.333646	-0.666354
8.480636	0.367228	-0.632772
8.490566	0.292470	-0.707530
8.500497	0.272760	-0.727240
8.510427	0.291787	-0.708213
8.520357	0.251192	-0.748808
8.530288	0.238033	-0.761967
8.540218	0.232937	-0.767063
8.550149	0.251922	-0.748078
8.560079	0.176301	-0.823699
8.570010	0.220922	-0.779078
8.579940	0.172695	-0.827305
8.589871	0.209231	-0.790769
8.599801	0.204204	-0.795796
8.609732	0.189627	-0.810373
8.619662	0.165533	-0.834467
8.629593	0.165343	-0.834657
8.639523	0.150861	-0.849139
8.649454	0.139585	-0.860415
8.659384	0.112490	-0.887510
8.669315	0.107614	-0.892386
8.679245	0.116975	-0.883025
8.689176	0.137368	-0.862632
8.699106	0.135634	-0.864366
8.709037	0.127603	-0.872397
8.718967	0.095987	-0.904013
8.728898	0.092734	-0.907266
8.738828	0.098908	-0.901092
8.748759	0.079978	-0.920022
8.758689	0.087719	-0.912281
8.768620	0.089185	-0.910815
8.778550	0.068767	-0.931233
8.788481	0.078056	-0.921944
8.798411	0.090442	-0.909558
8.808342	0.074764	-0.925236
8.818272	0.071569	-0.928431
8.828203	0.080813	-0.919187
