r (Angstroms)	rho/rho_ideal_gas
1.082423	0.000000	-1.000000
1.092354	0.000000	-1.000000
1.102284	0.000000	-1.000000
1.112214	0.000000	-1.000000
1.122145	0.000000	-1.000000
1.132075	0.000000	-1.000000
1.142006	0.000000	-1.000000
1.151936	0.000000	-1.000000
1.161867	0.000000	-1.000000
1.171797	0.000000	-1.000000
1.181728	0.000000	-1.000000
1.191658	0.000000	-1.000000
1.201589	0.000000	-1.000000
1.211519	0.000000	-1.000000
1.221450	0.000000	-1.000000
1.231380	0.000000	-1.000000
1.241311	0.000000	-1.000000
1.251241	0.000000	-1.000000
1.261172	0.000000	-1.000000
1.271102	0.000000	-1.000000
1.281033	0.000000	-1.000000
1.290963	0.000000	-1.000000
1.300894	0.000000	-1.000000
1.310824	0.000000	-1.000000
1.320755	0.000000	-1.000000
1.330685	0.000000	-1.000000
1.340616	0.000000	-1.000000
1.350546	0.000000	-1.000000
1.360477	0.000000	-1.000000
1.370407	0.000000	-1.000000
1.380338	0.000000	-1.000000
1.390268	0.000000	-1.000000
1.400199	0.000000	-1.000000
1.410129	0.000000	-1.000000
1.420060	0.000000	-1.000000
1.429990	0.000000	-1.000000
1.439921	0.000000	-1.000000
1.449851	0.000000	-1.000000
1.459782	0.000000	-1.000000
1.469712	0.000000	-1.000000
1.479643	0.000000	-1.000000
1.489573	0.000000	-1.000000
1.499503	0.000000	-1.000000
1.509434	0.000000	-1.000000
1.519364	0.000000	-1.000000
1.529295	0.000000	-1.000000
1.539225	0.000000	-1.000000
1.549156	0.000000	-1.000000
1.559086	0.000000	-1.000000
1.569017	0.000000	-1.000000
1.578947	0.000000	-1.000000
1.588878	0.000000	-1.000000
1.598808	0.000000	-1.000000
1.608739	0.000000	-1.000000
1.618669	0.000000	-1.000000
1.628600	0.000000	-1.000000
1.638530	0.000000	-1.000000
1.648461	0.000000	-1.000000
1.658391	0.000000	-1.000000
1.668322	0.000000	-1.000000
1.678252	0.000000	-1.000000
1.688183	0.000000	-1.000000
1.698113	0.000000	-1.000000
1.708044	0.000000	-1.000000
1.717974	0.000000	-1.000000
1.727905	0.000000	-1.000000
1.737835	0.000000	-1.000000
1.747766	0.000000	-1.000000
1.757696	0.000000	-1.000000
1.767627	0.000000	-1.000000
1.777557	0.000000	-1.000000
1.787488	0.000000	-1.000000
1.797418	0.000000	-1.000000
1.807349	0.000000	-1.000000
1.817279	0.000000	-1.000000
1.827210	0.000000	-1.000000
1.837140	0.000000	-1.000000
1.847071	0.000000	-1.000000
1.857001	0.000000	-1.000000
1.866931	0.000000	-1.000000
1.876862	0.000000	-1.000000
1.886792	0.000000	-1.000000
1.896723	0.000000	-1.000000
1.906653	0.000000	-1.000000
1.916584	0.000000	-1.000000
1.926514	0.000000	-1.000000
1.936445	0.000000	-1.000000
1.946375	0.000000	-1.000000
1.956306	0.000000	-1.000000
1.966236	0.000000	-1.000000
1.976167	0.000000	-1.000000
1.986097	0.000000	-1.000000
1.996028	0.000000	-1.000000
2.005958	0.000000	-1.000000
2.015889	0.000000	-1.000000
2.025819	0.000000	-1.000000
2.035750	0.000000	-1.000000
2.045680	0.000000	-1.000000
2.055611	0.000000	-1.000000
2.065541	0.000000	-1.000000
2.075472	0.000000	-1.000000
2.085402	0.000000	-1.000000
2.095333	0.000000	-1.000000
2.105263	0.000000	-1.000000
2.115194	0.000000	-1.000000
2.125124	0.000000	-1.000000
2.135055	0.000000	-1.000000
2.144985	0.000000	-1.000000
2.154916	0.000000	-1.000000
2.164846	0.000000	-1.000000
2.174777	0.000000	-1.000000
2.184707	0.000000	-1.000000
2.194638	0.000000	-1.000000
2.204568	0.000000	-1.000000
2.214499	0.000000	-1.000000
2.224429	0.000000	-1.000000
2.234359	0.000000	-1.000000
2.244290	0.000000	-1.000000
2.254220	0.000000	-1.000000
2.264151	0.000000	-1.000000
2.274081	0.000000	-1.000000
2.284012	0.000000	-1.000000
2.293942	0.000000	-1.000000
2.303873	0.000000	-1.000000
2.313803	0.000000	-1.000000
2.323734	0.000000	-1.000000
2.333664	0.000000	-1.000000
2.343595	0.000000	-1.000000
2.353525	0.000000	-1.000000
2.363456	0.000000	-1.000000
2.373386	0.000000	-1.000000
2.383317	0.000000	-1.000000
2.393247	0.000000	-1.000000
2.403178	0.000000	-1.000000
2.413108	0.000000	-1.000000
2.423039	0.000000	-1.000000
2.432969	0.000000	-1.000000
2.442900	0.000000	-1.000000
2.452830	0.000000	-1.000000
2.462761	0.000000	-1.000000
2.472691	0.000000	-1.000000
2.482622	0.000000	-1.000000
2.492552	0.000000	-1.000000
2.502483	0.000000	-1.000000
2.512413	0.000000	-1.000000
2.522344	0.000000	-1.000000
2.532274	0.000000	-1.000000
2.542205	0.000000	-1.000000
2.552135	0.000000	-1.000000
2.562066	0.000000	-1.000000
2.571996	0.000000	-1.000000
2.581927	0.000000	-1.000000
2.591857	0.000000	-1.000000
2.601787	0.000000	-1.000000
2.611718	0.000000	-1.000000
2.621648	0.000000	-1.000000
2.631579	0.000000	-1.000000
2.641509	0.000000	-1.000000
2.651440	0.000000	-1.000000
2.661370	0.000000	-1.000000
2.671301	0.000000	-1.000000
2.681231	0.000000	-1.000000
2.691162	0.000000	-1.000000
2.701092	0.000000	-1.000000
2.711023	0.000000	-1.000000
2.720953	0.000000	-1.000000
2.730884	0.000000	-1.000000
2.740814	0.000000	-1.000000
2.750745	0.000000	-1.000000
2.760675	0.000000	-1.000000
2.770606	0.000000	-1.000000
2.780536	0.000000	-1.000000
2.790467	0.000000	-1.000000
2.800397	0.000000	-1.000000
2.810328	0.000000	-1.000000
2.820258	0.000000	-1.000000
2.830189	0.000000	-1.000000
2.840119	0.000000	-1.000000
2.850050	0.000000	-1.000000
2.859980	0.000000	-1.000000
2.869911	0.000000	-1.000000
2.879841	0.000000	-1.000000
2.889772	0.000000	-1.000000
2.899702	0.000000	-1.000000
2.909633	0.000000	-1.000000
2.919563	0.000000	-1.000000
2.929494	0.000000	-1.000000
2.939424	0.000000	-1.000000
2.949355	0.000000	-1.000000
2.959285	0.000000	-1.000000
2.969215	0.000000	-1.000000
2.979146	0.000000	-1.000000
2.989076	0.000000	-1.000000
2.999007	0.000000	-1.000000
3.008937	0.000000	-1.000000
3.018868	0.000000	-1.000000
3.028798	0.000000	-1.000000
3.038729	0.000000	-1.000000
3.048659	0.000000	-1.000000
3.058590	0.000000	-1.000000
3.068520	0.000000	-1.000000
3.078451	0.000000	-1.000000
3.088381	0.000000	-1.000000
3.098312	0.000000	-1.000000
3.108242	0.000000	-1.000000
3.118173	0.000000	-1.000000
3.128103	0.000000	-1.000000
3.138034	0.000000	-1.000000
3.147964	0.000000	-1.000000
3.157895	0.000000	-1.000000
3.167825	0.000000	-1.000000
3.177756	0.000000	-1.000000
3.187686	0.000000	-1.000000
3.197617	0.000000	-1.000000
3.207547	0.004471	-0.995529
3.217478	0.011144	-0.988856
3.227408	0.002222	-0.997778
3.237339	0.011076	-0.988924
3.247269	0.006625	-0.993375
3.257200	0.019815	-0.980185
3.267130	0.017560	-0.982440
3.277061	0.028448	-0.971552
3.286991	0.017454	-0.982546
3.296922	0.045678	-0.954322
3.306852	0.039035	-0.960965
3.316783	0.062702	-0.937298
3.326713	0.049581	-0.950419
3.336643	0.068778	-0.931222
3.346574	0.100718	-0.899282
3.356504	0.102557	-0.897443
3.366435	0.119297	-0.880703
3.376365	0.167800	-0.832200
3.386296	0.192723	-0.807277
3.396226	0.215388	-0.784612
3.406157	0.223183	-0.776817
3.416087	0.277119	-0.722881
3.426018	0.297250	-0.702750
3.435948	0.329789	-0.670211
3.445879	0.357978	-0.642022
3.455809	0.348649	-0.651351
3.465740	0.434565	-0.565435
3.475670	0.499355	-0.500645
3.485601	0.516453	-0.483547
3.495531	0.560126	-0.439874
3.505462	0.605598	-0.394402
3.515392	0.663055	-0.336945
3.525323	0.716119	-0.283881
3.535253	0.779029	-0.220971
3.545184	0.728297	-0.271703
3.555114	0.734335	-0.265665
3.565045	0.923413	-0.076587
3.574975	0.902795	-0.097205
3.584906	0.908301	-0.091699
3.594836	0.937717	-0.062283
3.604767	0.992838	-0.007162
3.614697	1.045671	0.045671
3.624628	1.001256	0.001256
3.634558	1.034045	0.034045
3.644489	1.172927	0.172927
3.654419	1.157968	0.157968
3.664350	1.299678	0.299678
3.674280	1.165382	0.165382
3.684211	1.195341	0.195341
3.694141	1.168833	0.168833
3.704071	1.233477	0.233477
3.714002	1.274601	0.274601
3.723932	1.278911	0.278911
3.733863	1.217885	0.217885
3.743793	1.266388	0.266388
3.753724	1.253488	0.253488
3.763654	1.274960	0.274960
3.773585	1.237395	0.237395
3.783515	1.279650	0.279650
3.793446	1.206345	0.206345
3.803376	1.218286	0.218286
3.813307	1.280952	0.280952
3.823237	1.330160	0.330160
3.833168	1.255611	0.255611
3.843098	1.237439	0.237439
3.853029	1.297549	0.297549
3.862959	1.260795	0.260795
3.872890	1.237193	0.237193
3.882820	1.206323	0.206323
3.892751	1.219833	0.219833
3.902681	1.154242	0.154242
3.912612	1.263148	0.263148
3.922542	1.228867	0.228867
3.932473	1.158278	0.158278
3.942403	1.089863	0.089863
3.952334	1.196022	0.196022
3.962264	1.174925	0.174925
3.972195	1.076281	0.076281
3.982125	1.104224	0.104224
3.992056	1.123043	0.123043
4.001986	1.107713	0.107713
4.011917	1.085306	0.085306
4.021847	1.025555	0.025555
4.031778	1.056837	0.056837
4.041708	1.056018	0.056018
4.051639	1.071138	0.071138
4.061569	0.928996	-0.071004
4.071500	1.027159	0.027159
4.081430	0.949087	-0.050913
4.091360	0.936266	-0.063734
4.101291	0.928755	-0.071245
4.111221	0.930004	-0.069996
4.121152	0.858140	-0.141860
4.131082	0.838715	-0.161285
4.141013	0.878281	-0.121719
4.150943	0.888280	-0.111720
4.160874	0.874094	-0.125906
4.170804	0.796337	-0.203663
4.180735	0.837345	-0.162655
4.190665	0.809686	-0.190314
4.200596	0.788989	-0.211011
4.210526	0.718980	-0.281020
4.220457	0.708792	-0.291208
4.230387	0.727479	-0.272521
4.240318	0.732544	-0.267456
4.250248	0.781470	-0.218530
4.260179	0.712294	-0.287706
4.270109	0.650160	-0.349840
4.280040	0.739162	-0.260838
4.289970	0.777587	-0.222413
4.299901	0.704053	-0.295947
4.309831	0.630858	-0.369142
4.319762	0.626088	-0.373912
4.329692	0.697557	-0.302443
4.339623	0.679432	-0.320568
4.349553	0.608610	-0.391390
4.359484	0.605579	-0.394421
4.369414	0.595995	-0.404005
4.379345	0.607751	-0.392249
4.389275	0.580226	-0.419774
4.399206	0.608271	-0.391729
4.409136	0.574361	-0.425639
4.419067	0.587683	-0.412317
4.428997	0.550731	-0.449269
4.438928	0.599602	-0.400398
4.448858	0.509573	-0.490427
4.458788	0.571190	-0.428810
4.468719	0.513733	-0.486267
4.478649	0.547836	-0.452164
4.488580	0.501872	-0.498128
4.498510	0.534256	-0.465744
4.508441	0.451925	-0.548075
4.518371	0.481101	-0.518899
4.528302	0.530745	-0.469255
4.538232	0.488483	-0.511517
4.548163	0.482685	-0.517315
4.558093	0.396641	-0.603359
4.568024	0.447608	-0.552392
4.577954	0.438802	-0.561198
4.587885	0.484766	-0.515234
4.597815	0.402580	-0.597420
4.607746	0.435968	-0.564032
4.617676	0.386867	-0.613133
4.627607	0.460455	-0.539545
4.637537	0.447094	-0.552906
4.647468	0.387477	-0.612523
4.657398	0.385112	-0.614888
4.667329	0.436557	-0.563443
4.677259	0.412622	-0.587378
4.687190	0.375013	-0.624987
4.697120	0.397133	-0.602867
4.707051	0.399344	-0.600656
4.716981	0.415235	-0.584765
4.726912	0.347580	-0.652420
4.736842	0.357454	-0.642546
4.746773	0.399029	-0.600971
4.756703	0.405738	-0.594262
4.766634	0.374790	-0.625210
4.776564	0.369506	-0.630494
4.786495	0.373237	-0.626763
4.796425	0.332077	-0.667923
4.806356	0.373189	-0.626811
4.816286	0.381358	-0.618642
4.826216	0.338949	-0.661051
4.836147	0.342704	-0.657296
4.846077	0.365691	-0.634309
4.856008	0.385629	-0.614371
4.865938	0.334710	-0.665290
4.875869	0.370817	-0.629183
4.885799	0.346568	-0.653432
4.895730	0.350262	-0.649738
4.905660	0.324690	-0.675310
4.915591	0.319656	-0.680344
4.925521	0.329209	-0.670791
4.935452	0.344538	-0.655462
4.945382	0.349650	-0.650350
4.955313	0.312752	-0.687248
4.965243	0.322243	-0.677757
4.975174	0.312947	-0.687053
4.985104	0.280660	-0.719340
4.995035	0.326068	-0.673932
5.004965	0.283848	-0.716152
5.014896	0.244657	-0.755343
5.024826	0.318425	-0.681575
5.034757	0.265069	-0.734931
5.044687	0.287305	-0.712695
5.054618	0.261190	-0.738810
5.064548	0.304596	-0.695404
5.074479	0.246029	-0.753971
5.084409	0.283651	-0.716349
5.094340	0.291549	-0.708451
5.104270	0.253028	-0.746972
5.114201	0.283403	-0.716597
5.124131	0.260450	-0.739550
5.134062	0.230598	-0.769402
5.143992	0.277579	-0.722421
5.153923	0.268691	-0.731309
5.163853	0.237606	-0.762394
5.173784	0.267661	-0.732339
5.183714	0.242233	-0.757767
5.193644	0.256968	-0.743032
5.203575	0.249583	-0.750417
5.213505	0.282139	-0.717861
5.223436	0.271988	-0.728012
5.233366	0.268730	-0.731270
5.243297	0.240852	-0.759148
5.253227	0.245860	-0.754140
5.263158	0.298566	-0.701434
5.273088	0.239492	-0.760508
5.283019	0.282505	-0.717495
5.292949	0.241306	-0.758694
5.302880	0.240854	-0.759146
5.312810	0.248508	-0.751492
5.322741	0.268266	-0.731734
5.332671	0.247583	-0.752417
5.342602	0.237722	-0.762278
5.352532	0.257390	-0.742610
5.362463	0.254238	-0.745762
5.372393	0.223049	-0.776951
5.382324	0.238636	-0.761364
5.392254	0.232874	-0.767126
5.402185	0.236431	-0.763569
5.412115	0.254559	-0.745441
5.422046	0.198510	-0.801490
5.431976	0.207395	-0.792605
5.441907	0.226795	-0.773205
5.451837	0.192162	-0.807838
5.461768	0.237795	-0.762205
5.471698	0.205890	-0.794110
5.481629	0.261806	-0.738194
5.491559	0.229973	-0.770027
5.501490	0.191733	-0.808267
5.511420	0.208314	-0.791686
5.521351	0.219636	-0.780364
5.531281	0.251674	-0.748326
5.541212	0.218850	-0.781150
5.551142	0.244311	-0.755689
5.561072	0.183229	-0.816771
5.571003	0.220256	-0.779744
5.580933	0.225008	-0.774992
5.590864	0.202789	-0.797211
5.600794	0.221648	-0.778352
5.610725	0.228930	-0.771070
5.620655	0.199162	-0.800838
5.630586	0.206458	-0.793542
5.640516	0.230266	-0.769734
5.650447	0.190493	-0.809507
5.660377	0.216782	-0.783218
5.670308	0.202482	-0.797518
5.680238	0.248870	-0.751130
5.690169	0.210603	-0.789397
5.700099	0.217790	-0.782210
5.710030	0.201074	-0.798926
5.719960	0.230834	-0.769166
5.729891	0.222921	-0.777079
5.739821	0.211283	-0.788717
5.749752	0.215911	-0.784089
5.759682	0.216785	-0.783215
5.769613	0.216412	-0.783588
5.779543	0.222249	-0.777751
5.789474	0.195839	-0.804161
5.799404	0.197978	-0.802022
5.809335	0.171700	-0.828300
5.819265	0.215800	-0.784200
5.829196	0.173577	-0.826423
5.839126	0.197862	-0.802138
5.849057	0.202433	-0.797567
5.858987	0.236385	-0.763615
5.868918	0.193190	-0.806810
5.878848	0.252676	-0.747324
5.888779	0.204725	-0.795275
5.898709	0.186132	-0.813868
5.908640	0.202823	-0.797177
5.918570	0.236432	-0.763568
5.928500	0.246930	-0.753070
5.938431	0.216307	-0.783693
5.948361	0.238868	-0.761132
5.958292	0.215587	-0.784413
5.968222	0.222443	-0.777557
5.978153	0.214871	-0.785129
5.988083	0.245674	-0.754326
5.998014	0.205785	-0.794215
6.007944	0.206640	-0.793360
6.017875	0.201529	-0.798471
6.027805	0.215484	-0.784516
6.037736	0.197301	-0.802699
6.047666	0.205284	-0.794716
6.057597	0.199024	-0.800976
6.067527	0.238911	-0.761089
6.077458	0.239702	-0.760298
6.087388	0.223986	-0.776014
6.097319	0.245984	-0.754016
6.107249	0.246759	-0.753241
6.117180	0.190048	-0.809952
6.127110	0.236590	-0.763410
6.137041	0.215159	-0.784841
6.146971	0.203137	-0.796863
6.156902	0.200479	-0.799521
6.166832	0.225758	-0.774242
6.176763	0.214939	-0.785061
6.186693	0.234313	-0.765687
6.196624	0.225831	-0.774169
6.206554	0.213908	-0.786092
6.216485	0.241272	-0.758728
6.226415	0.244345	-0.755655
6.236346	0.230148	-0.769852
6.246276	0.226335	-0.773665
6.256207	0.224829	-0.775171
6.266137	0.218747	-0.781253
6.276068	0.253848	-0.746152
6.285998	0.240890	-0.759110
6.295929	0.243929	-0.756071
6.305859	0.227613	-0.772387
6.315789	0.254526	-0.745474
6.325720	0.257530	-0.742470
6.335650	0.253728	-0.746272
6.345581	0.221665	-0.778335
6.355511	0.220190	-0.779810
6.365442	0.219847	-0.780153
6.375372	0.244269	-0.755731
6.385303	0.252881	-0.747119
6.395233	0.260344	-0.739656
6.405164	0.262181	-0.737819
6.415094	0.253945	-0.746055
6.425025	0.255787	-0.744213
6.434955	0.264314	-0.735686
6.444886	0.265021	-0.734979
6.454816	0.264613	-0.735387
6.464747	0.240895	-0.759105
6.474677	0.247176	-0.752824
6.484608	0.276679	-0.723321
6.494538	0.262996	-0.737004
6.504469	0.296799	-0.703201
6.514399	0.293041	-0.706959
6.524330	0.288196	-0.711804
6.534260	0.253710	-0.746290
6.544191	0.286225	-0.713775
6.554121	0.277032	-0.722968
6.564052	0.290826	-0.709174
6.573982	0.308946	-0.691054
6.583913	0.282320	-0.717680
6.593843	0.249243	-0.750757
6.603774	0.274951	-0.725049
6.613704	0.275623	-0.724377
6.623635	0.310966	-0.689034
6.633565	0.283454	-0.716546
6.643496	0.308957	-0.691043
6.653426	0.282608	-0.717392
6.663357	0.298343	-0.701657
6.673287	0.283919	-0.716081
6.683217	0.323230	-0.676770
6.693148	0.333473	-0.666527
6.703078	0.277304	-0.722696
6.713009	0.280102	-0.719898
6.722939	0.334131	-0.665869
6.732870	0.315518	-0.684482
6.742800	0.294831	-0.705169
6.752731	0.319905	-0.680095
6.762661	0.286537	-0.713463
6.772592	0.312609	-0.687391
6.782522	0.341780	-0.658220
6.792453	0.306413	-0.693587
6.802383	0.329177	-0.670823
6.812314	0.316055	-0.683945
6.822244	0.296660	-0.703340
6.832175	0.308834	-0.691166
6.842105	0.316778	-0.683222
6.852036	0.324698	-0.675302
6.861966	0.338871	-0.661129
6.871897	0.340471	-0.659529
6.881827	0.337894	-0.662106
6.891758	0.354070	-0.645930
6.901688	0.322364	-0.677636
6.911619	0.339554	-0.660446
6.921549	0.313145	-0.686855
6.931480	0.323050	-0.676950
6.941410	0.356709	-0.643291
6.951341	0.363427	-0.636573
6.961271	0.324762	-0.675238
6.971202	0.338713	-0.661287
6.981132	0.355708	-0.644292
6.991063	0.342884	-0.657116
7.000993	0.362901	-0.637099
7.010924	0.348056	-0.651944
7.020854	0.357786	-0.642214
7.030785	0.365448	-0.634552
7.040715	0.337410	-0.662590
7.050645	0.395975	-0.604025
7.060576	0.366956	-0.633044
7.070506	0.360351	-0.639649
7.080437	0.390255	-0.609745
7.090367	0.366428	-0.633572
7.100298	0.370970	-0.629030
7.110228	0.353292	-0.646708
7.120159	0.407232	-0.592768
7.130089	0.395592	-0.604408
7.140020	0.387001	-0.612999
7.149950	0.384456	-0.615544
7.159881	0.391943	-0.608057
7.169811	0.416426	-0.583574
7.179742	0.436843	-0.563157
7.189672	0.369356	-0.630644
7.199603	0.408723	-0.591277
7.209533	0.360375	-0.639625
7.219464	0.392687	-0.607313
7.229394	0.387184	-0.612816
7.239325	0.405490	-0.594510
7.249255	0.441567	-0.558433
7.259186	0.401415	-0.598585
7.269116	0.408766	-0.591234
7.279047	0.418069	-0.581931
7.288977	0.388944	-0.611056
7.298908	0.360882	-0.639118
7.308838	0.409492	-0.590508
7.318769	0.430511	-0.569489
7.328699	0.468123	-0.531877
7.338630	0.419567	-0.580433
7.348560	0.400443	-0.599557
7.358491	0.435992	-0.564008
7.368421	0.420794	-0.579206
7.378352	0.420228	-0.579772
7.388282	0.423549	-0.576451
7.398213	0.408429	-0.591571
7.408143	0.431134	-0.568866
7.418073	0.418947	-0.581053
7.428004	0.449307	-0.550693
7.437934	0.426513	-0.573487
7.447865	0.451964	-0.548036
7.457795	0.455213	-0.544787
7.467726	0.423852	-0.576148
7.477656	0.438647	-0.561353
7.487587	0.461071	-0.538929
7.497517	0.448973	-0.551027
7.507448	0.439776	-0.560224
7.517378	0.442059	-0.557941
7.527309	0.428127	-0.571873
7.537239	0.449465	-0.550535
7.547170	0.446021	-0.553979
7.557100	0.413144	-0.586856
7.567031	0.410705	-0.589295
7.576961	0.488791	-0.511209
7.586892	0.439904	-0.560096
7.596822	0.450667	-0.549333
7.606753	0.436869	-0.563131
7.616683	0.424992	-0.575008
7.626614	0.454554	-0.545446
7.636544	0.449264	-0.550736
7.646475	0.428030	-0.571970
7.656405	0.456536	-0.543464
7.666336	0.424113	-0.575887
7.676266	0.410475	-0.589525
7.686197	0.434224	-0.565776
7.696127	0.443923	-0.556077
7.706058	0.439625	-0.560375
7.715988	0.430688	-0.569312
7.725919	0.460792	-0.539208
7.735849	0.473191	-0.526809
7.745780	0.434592	-0.565408
7.755710	0.409975	-0.590025
7.765641	0.445497	-0.554503
7.775571	0.423697	-0.576303
7.785501	0.413016	-0.586984
7.795432	0.420777	-0.579223
7.805362	0.404610	-0.595390
7.815293	0.431648	-0.568352
7.825223	0.420093	-0.579907
7.835154	0.407652	-0.592348
7.845084	0.408052	-0.591948
7.855015	0.429466	-0.570534
7.864945	0.418886	-0.581114
7.874876	0.419269	-0.580731
7.884806	0.408728	-0.591272
7.894737	0.410033	-0.589967
7.904667	0.423138	-0.576862
7.914598	0.390867	-0.609133
7.924528	0.414832	-0.585168
7.934459	0.417932	-0.582068
7.944389	0.395726	-0.604274
7.954320	0.378990	-0.621010
7.964250	0.369506	-0.630494
7.974181	0.449156	-0.550844
7.984111	0.408143	-0.591857
7.994042	0.382495	-0.617505
8.003972	0.371260	-0.628740
8.013903	0.343931	-0.656069
8.023833	0.337243	-0.662757
8.033764	0.421704	-0.578296
8.043694	0.358720	-0.641280
8.053625	0.404622	-0.595378
8.063555	0.366738	-0.633262
8.073486	0.381401	-0.618599
8.083416	0.352518	-0.647482
8.093347	0.361841	-0.638159
8.103277	0.372913	-0.627087
8.113208	0.351225	-0.648775
8.123138	0.364050	-0.635950
8.133069	0.368018	-0.631982
8.142999	0.353466	-0.646534
8.152929	0.343352	-0.656648
8.162860	0.333262	-0.666738
8.172790	0.333735	-0.666265
8.182721	0.357892	-0.642108
8.192651	0.358334	-0.641666
8.202582	0.375402	-0.624598
8.212512	0.359216	-0.640784
8.222443	0.353545	-0.646455
8.232373	0.341784	-0.658216
8.242304	0.358789	-0.641211
8.252234	0.339222	-0.660778
8.262165	0.361403	-0.638597
8.272095	0.327128	-0.672872
8.282026	0.345803	-0.654197
8.291956	0.362702	-0.637298
8.301887	0.324226	-0.675774
8.311817	0.322111	-0.677889
8.321748	0.333803	-0.666197
8.331678	0.329959	-0.670041
8.341609	0.357963	-0.642037
8.351539	0.312845	-0.687155
8.361470	0.306465	-0.693535
8.371400	0.327537	-0.672463
8.381331	0.345990	-0.654010
8.391261	0.337882	-0.662118
8.401192	0.323813	-0.676187
8.411122	0.320017	-0.679983
8.421053	0.311969	-0.688031
8.430983	0.280952	-0.719048
8.440914	0.304432	-0.695568
8.450844	0.296431	-0.703569
8.460775	0.320686	-0.679314
8.470705	0.297431	-0.702569
8.480636	0.347020	-0.652980
8.490566	0.297581	-0.702419
8.500497	0.330165	-0.669835
8.510427	0.339901	-0.660099
8.520357	0.338663	-0.661337
8.530288	0.296196	-0.703804
8.540218	0.298373	-0.701627
8.550149	0.299706	-0.700294
8.560079	0.290973	-0.709027
8.570010	0.304037	-0.695963
8.579940	0.303685	-0.696315
8.589871	0.326732	-0.673268
8.599801	0.283787	-0.716213
8.609732	0.283460	-0.716540
8.619662	0.281468	-0.718532
8.629593	0.283640	-0.716360
8.639523	0.299930	-0.700070
8.649454	0.309545	-0.690455
8.659384	0.300901	-0.699099
8.669315	0.292277	-0.707723
8.679245	0.292769	-0.707231
